Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 16.3029
3, 0, 16.1163
4, 0, 15.2189
5, 0, 14.7693
6, 0, 13.7866
7, 0, 13.1411
8, 0, 12.7065
9, 0, 16.4717
10, 0, 17.0022
11, 0, 16.2172
12, 0, 15.5740
13, 0, 15.1931
14, 0, 14.2413
15, 0, 13.6969
16, 0, 13.3656
17, 0, 16.4228
18, 0, 16.9807
19, 0, 15.6331
20, 0, 15.2105
21, 0, 14.8399
22, 0, 14.1799
23, 0, 13.8412
24, 0, 13.4857
25, 0, 16.5465
26, 0, 16.8438
27, 0, 16.1487
28, 0, 15.4382
29, 0, 14.9195
30, 0, 14.4432
31, 0, 13.7591
32, 0, 13.3971
33, 0, 16.4817
34, 0, 16.6935
35, 0, 16.4382
36, 0, 15.7842
37, 0, 15.1489
38, 0, 14.5794
39, 0, 13.8634
40, 0, 13.3621
41, 0, 16.5078
42, 0, 16.8858
43, 0, 16.5173
44, 0, 15.7987
45, 0, 15.2389
46, 0, 14.6432
47, 0, 14.0638
48, 0, 13.4949
49, 0, 16.3726
50, 0, 16.7857
51, 0, 16.2830
52, 0, 15.6954
53, 0, 15.1758
54, 0, 14.2827
55, 0, 14.0984
56, 0, 13.7067
57, 0, 16.3051
58, 0, 16.2187
59, 0, 15.9551
60, 0, 15.7264
61, 0, 14.9776
62, 0, 14.2691
63, 0, 14.0372
64, 0, 13.4262
65, 0, 16.3254
66, 0, 16.7544
67, 0, 16.3382
68, 0, 15.5552
69, 0, 14.8178
70, 0, 14.2131
71, 0, 13.5934
72, 0, 13.0680
73, 0, 16.2885
74, 0, 16.4398
75, 0, 15.6503
76, 0, 15.3974
77, 0, 14.7987
78, 0, 13.8610
79, 0, 13.2824
80, 0, 12.7836
81, 0, 16.2813
82, 0, 16.5727
83, 0, 16.1093
84, 0, 15.3439
85, 0, 14.9414
86, 0, 14.4399
87, 0, 13.8745
88, 0, 13.3915
89, 0, 16.1373
90, 0, 16.7382
91, 0, 14.2871
92, 0, 13.7895
93, 0, 13.6762
94, 0, 13.1447
95, 0, 12.7199
96, 0, 12.2552
97, 0, 16.1959
98, 0, 16.5415
99, 0, 15.8957
100, 0, 15.3826
101, 0, 14.5836
102, 0, 14.0043
103, 0, 13.7439
104, 0, 13.4294
105, 0, 16.2872
106, 0, 16.5088
107, 0, 16.0458
108, 0, 15.2651
109, 0, 14.9109
110, 0, 14.4127
111, 0, 13.8055
112, 0, 13.5567
113, 0, 16.3131
114, 0, 16.4121
115, 0, 16.1481
116, 0, 15.7677
117, 0, 15.1671
118, 0, 13.2671
119, 0, 13.0195
120, 0, 12.6276
121, 0, 16.3969
122, 0, 16.7948
123, 0, 15.7939
124, 0, 15.1616
125, 0, 14.5907
126, 0, 14.1838
127, 0, 13.7723
128, 0, 13.2495
129, 0, 16.3115
130, 0, 16.8555
131, 0, 16.1630
132, 0, 15.6062
133, 0, 14.6931
134, 0, 14.0875
135, 0, 13.7372
136, 0, 13.2600
137, 0, 16.2058
138, 0, 16.4111
139, 0, 15.9490
140, 0, 15.4156
141, 0, 14.8831
142, 0, 14.3885
143, 0, 13.6974
144, 0, 13.4404
145, 0, 16.2616
146, 0, 16.2618
147, 0, 15.7890
148, 0, 15.1099
149, 0, 14.2362
150, 0, 13.3205
151, 0, 12.7605
152, 0, 12.5636
153, 0, 16.3747
154, 0, 15.9679
155, 0, 15.2502
156, 0, 15.0602
157, 0, 14.8896
158, 0, 14.0897
159, 0, 13.4725
160, 0, 13.1986
161, 0, 16.3012
162, 0, 16.5877
163, 0, 16.1871
164, 0, 14.9768
165, 0, 14.2949
166, 0, 13.4904
167, 0, 13.2715
168, 0, 12.7881
169, 0, 16.1701
170, 0, 15.7622
171, 0, 15.1124
172, 0, 14.9629
173, 0, 14.0727
174, 0, 13.6890
175, 0, 13.2148
176, 0, 12.4833
177, 0, 16.1001
178, 0, 15.0871
179, 0, 14.5560
180, 0, 14.7551
181, 0, 14.3639
182, 0, 13.7744
183, 0, 13.3169
184, 0, 12.9793
185, 0, 16.1893
186, 0, 16.0232
187, 0, 15.7048
188, 0, 14.9159
189, 0, 14.3392
190, 0, 13.8550
191, 0, 13.4749
192, 0, 12.9745
193, 0, 16.1516
194, 0, 15.9789
195, 0, 15.8657
196, 0, 15.2651
197, 0, 14.6080
198, 0, 14.0286
199, 0, 13.3830
200, 0, 13.0895
201, 0, 16.1739
202, 0, 15.7083
203, 0, 15.5637
204, 0, 15.2385
205, 0, 14.8078
206, 0, 14.3114
207, 0, 13.8010
208, 0, 13.2381
209, 0, 16.3619
210, 0, 15.8830
211, 0, 15.7973
212, 0, 15.4213
213, 0, 14.6594
