Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 16.8790
3, 0, 16.7173
4, 0, 16.7603
5, 0, 16.3016
6, 0, 15.3291
7, 0, 14.5860
8, 0, 14.8978
9, 0, 14.3224
10, 0, 13.9033
11, 0, 16.5655
12, 0, 17.0110
13, 0, 16.5313
14, 0, 15.2417
15, 0, 14.5742
16, 0, 13.8589
17, 0, 13.2290
18, 0, 12.9252
19, 0, 16.5245
20, 0, 15.7819
21, 0, 15.1303
22, 0, 14.7010
23, 0, 14.3981
24, 0, 13.8386
25, 0, 13.2904
26, 0, 12.7502
27, 0, 16.5271
28, 0, 16.9538
29, 0, 16.3766
30, 0, 15.9443
31, 0, 15.1236
32, 0, 14.2716
33, 0, 13.5636
34, 0, 12.9295
35, 0, 16.3776
36, 0, 16.5833
37, 0, 16.2363
38, 0, 15.6456
39, 0, 14.8494
40, 0, 14.1982
41, 0, 13.7267
42, 0, 13.2207
43, 0, 16.4628
44, 0, 16.6034
45, 0, 16.2417
46, 0, 15.9099
47, 0, 15.3101
48, 0, 14.4726
49, 0, 13.9794
50, 0, 13.7866
51, 0, 16.5084
52, 0, 16.7696
53, 0, 16.4974
54, 0, 15.7495
55, 0, 15.2458
56, 0, 14.7068
57, 0, 14.1438
58, 0, 13.7066
59, 0, 16.3942
60, 0, 16.7685
61, 0, 16.3080
62, 0, 14.9349
63, 0, 15.3527
64, 0, 14.7137
65, 0, 14.2185
66, 0, 13.8133
67, 0, 16.4064
68, 0, 16.8462
69, 0, 16.2716
70, 0, 15.8259
71, 0, 15.1952
72, 0, 14.6637
73, 0, 14.1430
74, 0, 13.7138
75, 0, 16.3106
76, 0, 16.2467
77, 0, 16.2372
78, 0, 15.7906
79, 0, 15.1370
80, 0, 14.4412
81, 0, 13.9952
82, 0, 13.6612
83, 0, 16.2542
84, 0, 16.4266
85, 0, 16.1500
86, 0, 15.6925
87, 0, 15.1869
88, 0, 14.6119
89, 0, 14.0104
90, 0, 13.5808
91, 0, 16.3427
92, 0, 16.6367
93, 0, 16.3197
94, 0, 15.2561
95, 0, 14.4751
96, 0, 13.6401
97, 0, 13.4413
98, 0, 13.4399
99, 0, 16.1541
100, 0, 16.2859
101, 0, 15.4679
102, 0, 14.9535
103, 0, 14.8641
104, 0, 14.3057
105, 0, 13.9882
106, 0, 13.6676
107, 0, 16.2009
108, 0, 15.4818
109, 0, 16.0020
110, 0, 15.3376
111, 0, 14.7789
112, 0, 14.3404
113, 0, 13.8196
114, 0, 13.2274
115, 0, 16.3044
116, 0, 16.3313
117, 0, 16.0594
118, 0, 14.4633
119, 0, 14.7445
120, 0, 14.2717
121, 0, 13.9567
122, 0, 13.5635
123, 0, 16.2742
124, 0, 16.6079
125, 0, 16.1363
126, 0, 15.6454
127, 0, 15.0895
128, 0, 14.5551
129, 0, 13.9839
130, 0, 13.7564
131, 0, 16.2490
132, 0, 16.7696
133, 0, 16.1352
134, 0, 15.7253
135, 0, 15.1251
136, 0, 14.4860
137, 0, 14.0909
138, 0, 13.6938
139, 0, 16.2029
140, 0, 16.1637
141, 0, 15.8216
142, 0, 15.5039
143, 0, 14.6926
144, 0, 14.2318
145, 0, 13.8468
146, 0, 13.3394
147, 0, 16.1814
148, 0, 16.2455
149, 0, 15.5363
150, 0, 14.8354
151, 0, 14.5246
152, 0, 13.9187
153, 0, 13.2683
154, 0, 12.7726
155, 0, 16.1121
156, 0, 16.1185
157, 0, 16.2480
158, 0, 15.1756
159, 0, 14.2664
160, 0, 13.5039
161, 0, 13.7910
162, 0, 13.3069
163, 0, 16.2808
164, 0, 16.4901
165, 0, 15.8096
166, 0, 15.4142
167, 0, 14.9624
168, 0, 14.3583
169, 0, 13.8021
170, 0, 13.3038
171, 0, 16.1061
172, 0, 16.5777
173, 0, 15.8845
174, 0, 15.2768
175, 0, 14.8766
176, 0, 14.3675
177, 0, 13.7546
178, 0, 13.1947
179, 0, 16.0746
180, 0, 16.3471
181, 0, 16.1479
182, 0, 15.5416
183, 0, 14.8528
184, 0, 14.1961
185, 0, 13.5495
186, 0, 12.6111
187, 0, 16.1877
188, 0, 15.5550
189, 0, 14.5091
190, 0, 13.6137
191, 0, 13.0724
192, 0, 12.7988
193, 0, 12.2070
194, 0, 11.5322
195, 0, 16.1869
196, 0, 15.9647
197, 0, 15.0471
198, 0, 14.0541
199, 0, 13.1210
200, 0, 13.0652
201, 0, 12.3672
202, 0, 11.5001
203, 0, 16.0469
204, 0, 15.4281
205, 0, 14.3519
206, 0, 13.4955
207, 0, 12.7972
208, 0, 12.0715
209, 0, 11.4700
210, 0, 11.1702
211, 0, 16.4185
212, 0, 15.3515
213, 0, 14.3809
214, 0, 13.6843
215, 0, 12.6945
216, 0, 12.5188
217, 0, 12.0195
218, 0, 11.2677
219, 0, 16.4317
220, 0, 14.8636
221, 0, 14.5104
222, 0, 13.8938
223, 0, 13.1657
224, 0, 12.3053
225, 0, 11.6853
226, 0, 11.4986
227, 0, 16.4505
228, 0, 15.9305
229, 0, 14.7667
230, 0, 13.7028
231, 0, 13.1892
232, 0, 12.6156
233, 0, 11.9177
234, 0, 11.4251
235, 0, 16.4006
236, 0, 16.3826
237, 0, 15.0242
238, 0, 14.5002
239, 0, 13.4917
240, 0, 12.8547
241, 0, 12.0842
242, 0, 11.5289
243, 0, 16.3366
244, 0, 15.1990
245, 0, 14.5375
246, 0, 13.9287
247, 0, 13.3828
248, 0, 12.7646
249, 0, 12.0844
250, 0, 11.2940
1, 1, 10.4857
2, 1, 10.1737
3, 1, 16.7173
4, 1, 15.6157
5, 1, 15.1011
6, 1, 14.2948
7, 1, 13.8230
8, 1, 13.3406
9, 1, 12.6329
10, 1, 12.2197
11, 1, 16.5655
12, 1, 16.6523
13, 1, 15.9172
14, 1, 15.5130
15, 1, 14.6539
16, 1, 13.9867
17, 1, 12.9452
18, 1, 12.3148
19, 1, 16.5245
20, 1, 15.6627
21, 1, 14.7928
22, 1, 13.8780
23, 1, 13.2081
24, 1, 12.5821
25, 1, 12.2099
26, 1, 11.5837
27, 1, 16.5271
28, 1, 16.9209
29, 1, 15.7977
30, 1, 15.0473
31, 1, 14.0567
32, 1, 13.0860
33, 1, 12.6619
34, 1, 12.0489
35, 1, 16.3776
36, 1, 15.9999
37, 1, 15.0747
38, 1, 14.3354
39, 1, 13.4365
40, 1, 12.4167
41, 1, 12.3180
42, 1, 11.7818
43, 1, 16.4628
44, 1, 15.8645
45, 1, 15.5264
46, 1, 14.9509
47, 1, 14.1377
48, 1, 12.9653
49, 1, 12.5291
50, 1, 11.9008
51, 1, 16.5084
52, 1, 15.6413
53, 1, 15.1775
54, 1, 14.2293
55, 1, 13.5013
56, 1, 12.9418
57, 1, 12.2805
58, 1, 11.7053
59, 1, 16.3942
60, 1, 16.0695
61, 1, 14.3680
62, 1, 14.0612
63, 1, 13.4908
64, 1, 12.3494
65, 1, 11.8240
66, 1, 11.5043
67, 1, 16.4064
68, 1, 16.0560
69, 1, 14.0643
70, 1, 13.5970
71, 1, 14.7064
72, 1, 14.9054
73, 1, 14.5605
