Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1623
3, 0, 16.7362
4, 0, 15.8897
5, 0, 15.4267
6, 0, 14.8613
7, 0, 16.6373
8, 0, 17.1861
9, 0, 16.5474
10, 0, 16.0379
11, 0, 15.3917
12, 0, 14.7162
13, 0, 14.2468
14, 0, 13.8709
15, 0, 16.5176
16, 0, 17.1055
17, 0, 16.4472
18, 0, 16.0129
19, 0, 15.3549
20, 0, 14.7262
21, 0, 14.3597
22, 0, 13.9268
23, 0, 16.4365
24, 0, 16.8068
25, 0, 16.4603
26, 0, 15.7916
27, 0, 15.3501
28, 0, 14.7868
29, 0, 14.1763
30, 0, 13.8641
31, 0, 16.5402
32, 0, 16.8854
33, 0, 16.4049
34, 0, 15.9228
35, 0, 15.3839
36, 0, 14.7671
37, 0, 14.1907
38, 0, 13.8831
39, 0, 16.4655
40, 0, 16.5930
41, 0, 16.5286
42, 0, 15.9556
43, 0, 15.4106
44, 0, 14.7404
45, 0, 14.1996
46, 0, 13.8706
47, 0, 16.4489
48, 0, 16.7667
49, 0, 16.4044
50, 0, 15.8850
51, 0, 15.4170
52, 0, 14.7437
53, 0, 14.2232
54, 0, 13.8680
55, 0, 16.2579
56, 0, 16.8270
57, 0, 16.3738
58, 0, 15.7427
59, 0, 15.2863
60, 0, 14.7033
61, 0, 14.2260
62, 0, 13.8718
63, 0, 16.4212
64, 0, 16.5820
65, 0, 16.2141
66, 0, 15.8154
67, 0, 15.2550
68, 0, 14.6408
69, 0, 14.1279
70, 0, 13.8194
71, 0, 16.2648
72, 0, 16.7443
73, 0, 16.3123
74, 0, 15.7053
75, 0, 15.1611
76, 0, 14.6771
77, 0, 14.1399
78, 0, 13.7321
79, 0, 16.3382
80, 0, 16.6601
81, 0, 16.1378
82, 0, 15.6531
83, 0, 15.1096
84, 0, 14.5907
85, 0, 14.1350
86, 0, 13.7378
87, 0, 16.2332
88, 0, 16.8441
89, 0, 16.4103
90, 0, 15.8770
91, 0, 15.2411
92, 0, 14.7079
93, 0, 14.3254
94, 0, 13.7231
95, 0, 16.1913
96, 0, 16.5985
97, 0, 16.1872
98, 0, 15.7586
99, 0, 15.1305
100, 0, 14.4810
101, 0, 14.0254
102, 0, 13.6635
103, 0, 16.1329
104, 0, 16.4151
105, 0, 16.1993
106, 0, 15.5964
107, 0, 15.0688
108, 0, 14.5727
109, 0, 14.1518
110, 0, 13.6920
111, 0, 16.2132
112, 0, 16.7565
113, 0, 16.3645
114, 0, 15.6210
115, 0, 15.1622
116, 0, 14.6690
117, 0, 14.1355
118, 0, 13.5706
119, 0, 16.4645
120, 0, 16.6808
121, 0, 16.2529
122, 0, 15.6678
123, 0, 15.0207
124, 0, 14.5205
125, 0, 14.0576
126, 0, 13.7179
127, 0, 16.2125
128, 0, 16.5523
129, 0, 16.1673
130, 0, 15.7438
131, 0, 15.1266
132, 0, 14.5289
133, 0, 14.0270
134, 0, 13.7726
135, 0, 16.2347
136, 0, 16.2965
137, 0, 16.0435
138, 0, 15.4943
139, 0, 15.0379
140, 0, 14.5055
141, 0, 14.0302
142, 0, 13.6159
143, 0, 16.1501
144, 0, 16.5013
145, 0, 16.1729
146, 0, 15.6760
147, 0, 15.0508
148, 0, 14.5360
149, 0, 14.0306
150, 0, 13.6688
151, 0, 16.2112
152, 0, 16.7701
153, 0, 16.3755
154, 0, 15.8662
155, 0, 15.0185
156, 0, 14.7027
157, 0, 14.2112
158, 0, 13.6905
159, 0, 16.3314
160, 0, 16.6179
161, 0, 16.2800
162, 0, 15.6569
163, 0, 15.1936
164, 0, 14.5887
165, 0, 14.0431
166, 0, 13.6775
167, 0, 16.1571
168, 0, 16.5517
169, 0, 16.0209
170, 0, 15.5575
171, 0, 15.0167
172, 0, 14.4400
173, 0, 14.1615
174, 0, 13.6829
175, 0, 16.2040
176, 0, 16.4921
177, 0, 16.0325
178, 0, 15.6826
179, 0, 15.0295
180, 0, 14.5354
181, 0, 14.0769
182, 0, 13.6463
183, 0, 16.1275
184, 0, 16.5262
185, 0, 16.0300
186, 0, 15.6733
187, 0, 15.0711
188, 0, 14.5632
189, 0, 13.9864
190, 0, 13.6399
191, 0, 16.1231
192, 0, 16.5673
193, 0, 16.0804
194, 0, 15.7429
195, 0, 15.2617
196, 0, 14.6480
197, 0, 14.0327
198, 0, 13.7155
199, 0, 16.1081
200, 0, 16.6282
201, 0, 16.2037
202, 0, 15.5798
203, 0, 15.0879
204, 0, 14.5073
205, 0, 14.0463
206, 0, 13.6317
207, 0, 16.0516
208, 0, 16.2636
209, 0, 15.6424
210, 0, 15.4087
211, 0, 14.9618
212, 0, 14.4383
213, 0, 14.0678
214, 0, 13.6541
215, 0, 16.4227
216, 0, 17.0168
217, 0, 16.5506
218, 0, 15.8399
219, 0, 15.2814
220, 0, 14.6777
221, 0, 14.2859
222, 0, 13.8414
223, 0, 16.4582
224, 0, 16.5165
225, 0, 16.2140
226, 0, 15.7790
227, 0, 15.2312
228, 0, 14.6580
229, 0, 14.1397
230, 0, 13.7292
231, 0, 16.3760
232, 0, 16.8356
