Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1534
3, 0, 16.7225
4, 0, 15.8872
5, 0, 15.4242
6, 0, 14.8462
7, 0, 14.4603
8, 0, 13.9988
9, 0, 16.4717
10, 0, 17.1436
11, 0, 16.5388
12, 0, 15.8857
13, 0, 15.3697
14, 0, 14.6859
15, 0, 14.1368
16, 0, 13.8128
17, 0, 16.4228
18, 0, 17.0544
19, 0, 16.3522
20, 0, 15.7866
21, 0, 15.4298
22, 0, 14.8382
23, 0, 14.3414
24, 0, 13.9223
25, 0, 16.5465
26, 0, 17.0315
27, 0, 16.6149
28, 0, 16.0507
29, 0, 15.3794
30, 0, 14.8331
31, 0, 14.2895
32, 0, 13.8587
33, 0, 16.4817
34, 0, 16.7985
35, 0, 16.4340
36, 0, 15.9582
37, 0, 15.3003
38, 0, 14.7454
39, 0, 14.3011
40, 0, 13.7213
41, 0, 16.5078
42, 0, 17.0065
43, 0, 16.6146
44, 0, 15.9159
45, 0, 15.3285
46, 0, 14.8066
47, 0, 14.2865
48, 0, 13.7804
49, 0, 16.3726
50, 0, 16.8852
51, 0, 16.5120
52, 0, 15.8803
53, 0, 15.3592
54, 0, 14.7591
55, 0, 14.2424
56, 0, 13.8396
57, 0, 16.3051
58, 0, 16.7517
59, 0, 16.4185
60, 0, 15.8872
61, 0, 15.3457
62, 0, 14.7747
63, 0, 14.3563
64, 0, 13.8314
65, 0, 16.3254
66, 0, 16.7550
67, 0, 16.3635
68, 0, 15.7651
69, 0, 15.2451
70, 0, 14.6968
71, 0, 14.1963
72, 0, 13.8824
73, 0, 16.2885
74, 0, 16.7111
75, 0, 16.2266
76, 0, 15.8448
77, 0, 15.2401
78, 0, 14.6543
79, 0, 14.1290
80, 0, 13.6397
81, 0, 16.2813
82, 0, 16.5801
83, 0, 16.1168
84, 0, 15.6115
85, 0, 15.0844
86, 0, 14.5697
87, 0, 14.1649
88, 0, 13.7226
89, 0, 16.1373
90, 0, 16.8190
91, 0, 16.1748
92, 0, 15.7225
93, 0, 15.3233
94, 0, 14.5799
95, 0, 14.1135
96, 0, 13.7087
97, 0, 16.1959
98, 0, 16.7625
99, 0, 16.2397
100, 0, 15.5863
101, 0, 15.0608
102, 0, 14.5248
103, 0, 14.0019
104, 0, 13.7498
105, 0, 16.2872
106, 0, 16.5707
107, 0, 16.2207
108, 0, 15.6707
109, 0, 15.1505
110, 0, 14.5769
111, 0, 14.1242
112, 0, 13.8219
113, 0, 16.3131
114, 0, 16.4131
115, 0, 16.1520
116, 0, 15.7698
117, 0, 15.1966
118, 0, 14.3142
119, 0, 14.0336
120, 0, 13.6191
121, 0, 16.3969
122, 0, 16.8491
123, 0, 16.1590
124, 0, 15.6292
125, 0, 15.1389
126, 0, 14.5673
