Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1544
3, 0, 16.7173
4, 0, 16.7653
5, 0, 16.5163
6, 0, 15.9988
7, 0, 15.6073
8, 0, 14.9838
9, 0, 14.3321
10, 0, 13.8991
11, 0, 16.5655
12, 0, 17.0100
13, 0, 16.6619
14, 0, 15.8243
15, 0, 15.2842
16, 0, 14.7021
17, 0, 14.1228
18, 0, 13.7916
19, 0, 16.5245
20, 0, 16.7823
21, 0, 16.4022
22, 0, 16.0155
23, 0, 15.4930
24, 0, 14.8662
25, 0, 14.3275
26, 0, 13.8107
27, 0, 16.5271
28, 0, 17.0295
29, 0, 16.3828
30, 0, 15.9720
31, 0, 15.3602
32, 0, 14.6939
33, 0, 14.1557
34, 0, 13.8823
35, 0, 16.3776
36, 0, 16.7920
37, 0, 16.3533
38, 0, 15.8737
39, 0, 15.3583
40, 0, 14.6053
41, 0, 14.3019
42, 0, 13.8978
43, 0, 16.4628
44, 0, 16.7074
45, 0, 16.3287
46, 0, 15.9217
47, 0, 15.2938
48, 0, 14.6414
49, 0, 14.2136
50, 0, 13.8621
51, 0, 16.5084
52, 0, 16.7686
53, 0, 16.4974
54, 0, 15.8408
55, 0, 15.2714
56, 0, 14.7022
57, 0, 14.1326
58, 0, 13.7716
59, 0, 16.3942
60, 0, 16.8111
61, 0, 16.2894
62, 0, 15.8599
63, 0, 15.3896
64, 0, 14.6984
65, 0, 14.1994
66, 0, 13.8328
67, 0, 16.4064
68, 0, 16.8463
69, 0, 16.2735
70, 0, 15.8257
71, 0, 15.2553
72, 0, 14.7469
73, 0, 14.2610
74, 0, 13.7334
75, 0, 16.3106
76, 0, 16.8141
77, 0, 16.3569
78, 0, 15.8269
79, 0, 15.1275
80, 0, 14.5020
81, 0, 13.9833
82, 0, 13.6809
83, 0, 16.2542
84, 0, 16.4837
85, 0, 16.1563
86, 0, 15.6865
87, 0, 15.2070
88, 0, 14.6711
89, 0, 14.2000
90, 0, 13.7285
91, 0, 16.3427
92, 0, 16.8132
93, 0, 16.4851
94, 0, 15.6973
95, 0, 15.1229
96, 0, 14.5780
97, 0, 14.0452
98, 0, 13.7536
99, 0, 16.1541
100, 0, 16.4727
101, 0, 15.9174
102, 0, 15.4899
103, 0, 14.9757
104, 0, 14.5865
105, 0, 14.1730
106, 0, 13.7215
107, 0, 16.2009
108, 0, 16.5567
109, 0, 16.1385
110, 0, 15.6147
111, 0, 15.0897
112, 0, 14.6726
113, 0, 14.1285
114, 0, 13.6520
115, 0, 16.3044
116, 0, 16.7696
117, 0, 16.3521
118, 0, 15.1290
119, 0, 14.8923
120, 0, 14.3294
121, 0, 13.9755
122, 0, 13.5479
123, 0, 16.2742
124, 0, 16.6085
125, 0, 16.1692
126, 0, 15.6492
127, 0, 15.0834
128, 0, 14.5463
129, 0, 14.0920
130, 0, 13.7474
131, 0, 16.2490
132, 0, 16.7696
133, 0, 16.1372
134, 0, 15.7192
135, 0, 15.1224
136, 0, 14.5341
137, 0, 14.0754
138, 0, 13.7032
139, 0, 16.2029
140, 0, 16.6194
