Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1532
3, 0, 16.7311
4, 0, 15.8881
5, 0, 15.4341
6, 0, 14.8470
7, 0, 16.6373
8, 0, 17.1844
9, 0, 16.5449
10, 0, 16.0361
11, 0, 15.3919
12, 0, 14.6981
13, 0, 14.2447
14, 0, 13.8356
15, 0, 16.5176
16, 0, 17.1021
17, 0, 16.4451
18, 0, 16.0150
19, 0, 15.3387
20, 0, 14.7066
21, 0, 14.3395
22, 0, 13.9484
23, 0, 16.4365
24, 0, 16.8080
25, 0, 16.4546
26, 0, 15.7778
27, 0, 15.3658
28, 0, 14.8040
29, 0, 14.2191
30, 0, 13.8847
31, 0, 16.5402
32, 0, 16.8881
33, 0, 16.4048
34, 0, 15.9245
35, 0, 15.3783
36, 0, 14.7626
37, 0, 14.2056
38, 0, 13.8508
39, 0, 16.4655
40, 0, 16.5902
41, 0, 16.5275
42, 0, 15.9479
43, 0, 15.3873
44, 0, 14.7335
45, 0, 14.1968
46, 0, 13.8215
47, 0, 16.4489
48, 0, 16.7655
49, 0, 16.4076
50, 0, 15.8875
51, 0, 15.4080
52, 0, 14.7437
53, 0, 14.2384
54, 0, 13.8527
55, 0, 16.2579
56, 0, 16.8253
57, 0, 16.3668
58, 0, 15.7519
59, 0, 15.2962
60, 0, 14.7142
61, 0, 14.2211
62, 0, 13.8851
63, 0, 16.4212
64, 0, 16.5827
65, 0, 16.2124
66, 0, 15.8082
67, 0, 15.2534
68, 0, 14.6349
69, 0, 14.1150
70, 0, 13.8299
71, 0, 16.2648
72, 0, 16.7468
73, 0, 16.3105
74, 0, 15.7114
75, 0, 15.1741
76, 0, 14.6942
77, 0, 14.1451
78, 0, 13.7557
79, 0, 16.3382
80, 0, 16.6612
81, 0, 16.1334
82, 0, 15.6503
83, 0, 15.1117
84, 0, 14.5784
85, 0, 14.1000
86, 0, 13.7154
87, 0, 16.2332
88, 0, 16.8422
89, 0, 16.4056
90, 0, 15.8720
91, 0, 15.2289
92, 0, 14.6831
93, 0, 14.3034
94, 0, 13.7024
95, 0, 16.1913
96, 0, 16.5988
97, 0, 16.1892
98, 0, 15.6900
99, 0, 14.7397
100, 0, 13.9019
101, 0, 14.0065
102, 0, 13.6901
103, 0, 16.1329
104, 0, 16.4150
105, 0, 16.1966
106, 0, 15.5935
107, 0, 15.0815
108, 0, 14.5742
109, 0, 14.1292
110, 0, 13.7442
111, 0, 16.2132
112, 0, 16.7541
113, 0, 16.3651
114, 0, 15.6228
115, 0, 15.1609
116, 0, 14.6784
117, 0, 14.1597
118, 0, 13.5693
119, 0, 16.4645
120, 0, 16.6829
121, 0, 16.2542
122, 0, 15.6645
123, 0, 15.0239
124, 0, 14.5357
125, 0, 14.1065
126, 0, 13.7247
127, 0, 16.2125
128, 0, 16.5511
129, 0, 16.1683
130, 0, 15.7400
131, 0, 15.1221
132, 0, 14.5119
133, 0, 14.0111
134, 0, 13.7571
135, 0, 16.2347
136, 0, 16.2971
137, 0, 16.0429
138, 0, 15.2300
139, 0, 14.4602
140, 0, 13.6996
141, 0, 13.1359
142, 0, 12.7779
143, 0, 16.1501
144, 0, 15.9120
145, 0, 16.1388
146, 0, 15.1367
147, 0, 14.4665
148, 0, 13.7425
149, 0, 13.2558
150, 0, 13.3163
151, 0, 16.2112
152, 0, 16.6930
153, 0, 16.0724
154, 0, 15.3888
155, 0, 14.3378
156, 0, 13.7252
157, 0, 13.3835
158, 0, 12.7755
159, 0, 16.3314
160, 0, 16.0879
161, 0, 15.8323
162, 0, 14.9153
163, 0, 14.4949
164, 0, 13.6482
165, 0, 13.9605
166, 0, 13.2301
167, 0, 16.1571
168, 0, 16.1796
169, 0, 15.5199
170, 0, 14.9520
171, 0, 14.2112
172, 0, 13.7562
173, 0, 13.2498
174, 0, 12.7213
175, 0, 16.2040
176, 0, 16.4887
177, 0, 15.8394
178, 0, 14.7760
179, 0, 14.1230
180, 0, 14.4952
181, 0, 13.8694
182, 0, 13.3194
183, 0, 16.1275
184, 0, 16.1558
185, 0, 15.3788
186, 0, 15.0048
187, 0, 14.4991
188, 0, 13.9219
189, 0, 13.4012
190, 0, 13.4277
191, 0, 16.1231
192, 0, 16.3733
193, 0, 15.4793
194, 0, 15.0455
195, 0, 14.9233
196, 0, 14.2431
197, 0, 13.7504
198, 0, 13.4805
199, 0, 16.1081
200, 0, 16.3049
201, 0, 16.1831
202, 0, 14.9156
203, 0, 14.5252
204, 0, 13.9503
205, 0, 13.4486
206, 0, 13.5838
207, 0, 16.0516
208, 0, 15.6129
209, 0, 14.6783
210, 0, 14.1751
211, 0, 13.9501
212, 0, 13.5820
213, 0, 12.8805
214, 0, 12.6466
215, 0, 16.4227
216, 0, 16.9431
217, 0, 16.4414
218, 0, 15.2555
219, 0, 14.6494
220, 0, 13.8008
221, 0, 13.6807
222, 0, 12.9915
223, 0, 16.4582
224, 0, 15.8073
225, 0, 15.2805
226, 0, 15.6530
227, 0, 14.8715
228, 0, 14.1849
229, 0, 13.4846
230, 0, 12.8278
231, 0, 16.3760
232, 0, 16.2082
233, 0, 15.2200
234, 0, 14.7136
235, 0, 14.2411
236, 0, 13.8555
237, 0, 13.5285
238, 0, 12.9562
239, 0, 16.2884
240, 0, 16.4318
241, 0, 15.4501
242, 0, 15.1582
243, 0, 14.2542
244, 0, 14.5080
245, 0, 13.8036
246, 0, 13.4295
247, 0, 16.3722
248, 0, 16.5878
249, 0, 15.9573
250, 0, 15.0784
1, 1, 11.9626
2, 1, 12.5445
3, 1, 12.8316
4, 1, 13.0543
5, 1, 14.1166
6, 1, 13.6025
7, 1, 16.6373
8, 1, 17.1579
9, 1, 16.4236
10, 1, 16.0358
11, 1, 15.5722
12, 1, 15.1337
13, 1, 14.8125
14, 1, 14.2791
15, 1, 16.5176
16, 1, 16.9907
17, 1, 16.0642
18, 1, 16.8618
19, 1, 15.3922
20, 1, 14.9999
21, 1, 14.8975
22, 1, 14.4824
23, 1, 16.4365
24, 1, 16.8934
25, 1, 16.5286
26, 1, 16.3772
27, 1, 15.6313
28, 1, 15.1267
29, 1, 14.6123
30, 1, 14.3511
31, 1, 16.5402
32, 1, 16.6936
33, 1, 16.2841
34, 1, 14.9609
35, 1, 14.9625
36, 1, 14.9086
37, 1, 14.5391
38, 1, 14.3660
39, 1, 16.4655
40, 1, 16.5096
41, 1, 17.2204
42, 1, 16.4294
43, 1, 15.9595
44, 1, 15.0192
45, 1, 14.7068
46, 1, 14.6947
47, 1, 16.4489
48, 1, 16.2829
49, 1, 16.1792
50, 1, 15.7376
51, 1, 15.4867
52, 1, 14.7803
53, 1, 14.5492
54, 1, 15.5249
55, 1, 16.2579
56, 1, 17.3656
57, 1, 17.1059
58, 1, 16.6972
59, 1, 16.4136
60, 1, 16.0383
61, 1, 15.6668
62, 1, 15.5587
63, 1, 16.4212
64, 1, 17.1651
65, 1, 17.0438
66, 1, 16.8133
67, 1, 16.4681
68, 1, 15.5400
69, 1, 15.5726
70, 1, 15.5465
71, 1, 16.2648
72, 1, 17.3349
73, 1, 17.0627
74, 1, 16.6992
75, 1, 16.3439
76, 1, 16.0952
77, 1, 15.6826
78, 1, 15.4525
79, 1, 16.3382
80, 1, 16.2169
81, 1, 15.4846
82, 1, 16.5370
83, 1, 16.2992
84, 1, 15.9066
85, 1, 15.5989
86, 1, 15.3976
87, 1, 16.2332
88, 1, 17.2840
89, 1, 17.0149
90, 1, 16.6746
91, 1, 16.3263
92, 1, 16.0267
93, 1, 15.7863
94, 1, 15.3849
95, 1, 16.1913
96, 1, 17.1967
97, 1, 16.9141
98, 1, 16.6899
99, 1, 16.3480
100, 1, 15.8473
101, 1, 15.5148
102, 1, 14.3630
103, 1, 16.1329
104, 1, 17.0121
105, 1, 16.9786
106, 1, 16.5629
107, 1, 16.2770
108, 1, 15.9495
109, 1, 15.6046
110, 1, 15.4290
111, 1, 16.2132
112, 1, 17.3100
113, 1, 17.1000
114, 1, 16.5923
115, 1, 16.3640
116, 1, 16.0769
117, 1, 15.6661
118, 1, 15.2716
119, 1, 16.4645
120, 1, 17.2306
121, 1, 17.0387
122, 1, 16.6428
123, 1, 16.2241
124, 1, 15.8914
125, 1, 15.6431
126, 1, 15.4564
127, 1, 16.2125
128, 1, 17.1018
129, 1, 16.9297
130, 1, 16.7063
131, 1, 16.3011
132, 1, 15.8760
133, 1, 15.4679
134, 1, 15.4465
135, 1, 16.2347
136, 1, 17.0080
137, 1, 16.8818
138, 1, 16.5086
139, 1, 16.2329
140, 1, 15.9224
141, 1, 15.6065
142, 1, 15.3576
