channel_000:[-0.6890835165977478, 0.6982712149620056]
channel_001:[-0.5432014465332031, 0.5474280118942261]
channel_002:[-0.5588357448577881, 0.5537514090538025]
channel_003:[-15.18893814086914, 15.160199165344238]
channel_004:[-0.5845469236373901, 0.5781223773956299]
channel_005:[-0.5906928777694702, 0.5895692706108093]
channel_006:[-10.200071334838867, 10.06364917755127]
channel_007:[-0.5557529330253601, 0.5521864891052246]
channel_008:[-0.560938835144043, 0.5839493870735168]
channel_009:[-10.931103706359863, 10.590938568115234]
channel_010:[-0.5640926361083984, 0.5536873936653137]
channel_011:[-0.6591407060623169, 0.6402019262313843]
channel_012:[-0.559382975101471, 0.5735072493553162]
channel_013:[-0.5343321561813354, 0.5469410419464111]
channel_014:[-0.5404856204986572, 0.5378928184509277]
channel_015:[-0.56255042552948, 0.5441991090774536]
channel_016:[-0.5418287515640259, 0.5355727076530457]
channel_017:[-0.5451528429985046, 0.5497589111328125]
channel_018:[-0.5508624911308289, 0.5567693710327148]
channel_019:[-0.5424138903617859, 0.5438245534896851]
channel_020:[-0.5806729197502136, 0.5763442516326904]
channel_021:[-0.5404723286628723, 0.5422675013542175]
channel_022:[-10.187978744506836, 10.457432746887207]
channel_023:[-0.5811411738395691, 0.5749200582504272]
channel_024:[-0.5494309067726135, 0.5575622320175171]
channel_025:[-0.5745475888252258, 0.5788453817367554]
channel_026:[-10.852558135986328, 10.773157119750977]
channel_027:[-0.5905189514160156, 0.5876615643501282]
channel_028:[-0.571636438369751, 0.5851691365242004]
channel_029:[-0.5516301989555359, 0.5598120093345642]
channel_030:[-10.683282852172852, 11.047855377197266]
channel_031:[-0.555084228515625, 0.5492377877235413]
channel_032:[-0.5655319690704346, 0.56854248046875]
channel_033:[-0.5800653696060181, 0.5731081962585449]
channel_034:[-0.5876349210739136, 0.5758349299430847]
channel_035:[-11.128714561462402, 10.385262489318848]
channel_036:[-10.64399528503418, 10.8179931640625]
channel_037:[-0.5474519729614258, 0.547519326210022]
channel_038:[-10.857597351074219, 10.943892478942871]
channel_039:[-0.5426074862480164, 0.5404303073883057]
channel_040:[-0.5929595232009888, 0.5890167355537415]
channel_041:[-0.5588933229446411, 0.5600618720054626]
channel_042:[-0.5506919026374817, 0.5565682649612427]
channel_043:[-10.726943016052246, 10.32459831237793]
channel_044:[-0.5492561459541321, 0.5466195344924927]
channel_045:[-0.5598872900009155, 0.553734540939331]
channel_046:[-0.5428020358085632, 0.5470373630523682]
channel_047:[-0.5470679998397827, 0.5524700880050659]
channel_048:[-0.5484620928764343, 0.5583951473236084]
channel_049:[-10.872617721557617, 11.039734840393066]
channel_050:[-16.8962459564209, 17.02526092529297]
channel_051:[-0.5645630359649658, 0.5832887887954712]
channel_052:[-0.5810986161231995, 0.567419707775116]
channel_053:[-0.5552344918251038, 0.5617343783378601]
channel_054:[-10.701738357543945, 10.995781898498535]
channel_055:[-0.5578886270523071, 0.564729630947113]
channel_056:[-0.5603693127632141, 0.5600605607032776]
channel_057:[-0.5414019227027893, 0.5533360242843628]
channel_058:[-0.5938894748687744, 0.5857042074203491]
channel_059:[-10.638237953186035, 10.743269920349121]
channel_060:[-0.5478938221931458, 0.5549142956733704]
channel_061:[-0.5568645596504211, 0.5586571097373962]
channel_062:[-0.5530778765678406, 0.5524622201919556]
channel_063:[-0.5595536231994629, 0.571052610874176]
channel_064:[-0.5528018474578857, 0.5718675851821899]
channel_065:[-12.530641555786133, 12.268105506896973]
channel_066:[-0.5585155487060547, 0.560247004032135]
channel_067:[-0.5522089600563049, 0.5509174466133118]
channel_068:[-0.5720195770263672, 0.5769362449645996]
channel_069:[-0.5877944231033325, 0.5790284872055054]
channel_070:[-11.040706634521484, 10.981139183044434]
channel_071:[-0.5366899371147156, 0.5426777601242065]
channel_072:[-10.610428810119629, 10.946475982666016]
channel_073:[-0.6259544491767883, 0.6133084297180176]
channel_074:[-0.5454262495040894, 0.5510382056236267]
channel_075:[-0.6839282512664795, 0.6887611150741577]
channel_076:[-0.5760618448257446, 0.5509200692176819]
channel_077:[-0.5554847717285156, 0.5591920018196106]
channel_078:[-0.6151460409164429, 0.6177473664283752]
channel_079:[-10.923434257507324, 10.925074577331543]
channel_080:[-0.5898795127868652, 0.5707409977912903]
channel_081:[-0.565243124961853, 0.5434163212776184]
channel_082:[-0.5574110746383667, 0.5636829733848572]
channel_083:[-0.5417425036430359, 0.5410935878753662]
channel_084:[-0.5785573720932007, 0.5697929859161377]
channel_085:[-0.5605137348175049, 0.5581693053245544]
channel_086:[-0.5508971810340881, 0.5569866299629211]
channel_087:[-0.6903042793273926, 0.6798778772354126]
channel_088:[-15.040550231933594, 13.69003677368164]
channel_089:[-10.568151473999023, 10.644248008728027]
channel_090:[-0.609855055809021, 0.6210607290267944]
channel_091:[-0.5583139061927795, 0.5844021439552307]
channel_092:[-0.5530540943145752, 0.556360125541687]
channel_093:[-0.5736112594604492, 0.5602545142173767]
channel_094:[-0.5700573325157166, 0.571243405342102]
channel_095:[-0.5587319135665894, 0.5507374405860901]
