channel_000:[-0.8926236033439636, 0.8168014883995056]
channel_001:[-76.82239532470703, 46.27875518798828]
channel_002:[-0.6397480964660645, 0.9866942763328552]
channel_003:[-0.5759135484695435, 1.106008529663086]
channel_004:[-0.6033723950386047, 1.032900333404541]
channel_005:[-0.604414701461792, 0.8558375835418701]
channel_006:[-0.8868913054466248, 0.6159839630126953]
channel_007:[-0.8851742744445801, 0.5724969506263733]
channel_008:[-0.8069205284118652, 0.760624885559082]
channel_009:[-0.7418298721313477, 0.6709235310554504]
channel_010:[-0.7009246945381165, 1.140526533126831]
channel_011:[-0.8325783014297485, 0.7339115142822266]
channel_012:[-0.7054916024208069, 0.6348098516464233]
channel_013:[-0.6460447907447815, 0.7712421417236328]
channel_014:[-0.8328781127929688, 0.7745140194892883]
channel_015:[-0.6889864802360535, 0.8179407119750977]
channel_016:[-1.0724031925201416, 0.7736164331436157]
channel_017:[-0.7622320055961609, 0.8309155702590942]
channel_018:[-0.6865807175636292, 0.843822181224823]
channel_019:[-0.7400799989700317, 0.724920392036438]
channel_020:[-0.8800686597824097, 0.8728662729263306]
channel_021:[-0.8391699194908142, 0.6082763075828552]
channel_022:[-58.567386627197266, 80.60838317871094]
channel_023:[-0.06653398275375366, 1.639603614807129]
channel_024:[-0.839937686920166, 0.7083355188369751]
channel_025:[-0.9777776002883911, 0.6878957748413086]
channel_026:[-0.7420961260795593, 0.6278570890426636]
channel_027:[-0.3448601961135864, 1.4521517753601074]
channel_028:[-0.6536192297935486, 0.6546820402145386]
channel_029:[-0.9008086323738098, 0.6603351831436157]
channel_030:[-1.14738130569458, 0.746284544467926]
channel_031:[-0.7630444765090942, 0.8039312362670898]
channel_032:[-0.6775410175323486, 1.0180686712265015]
channel_033:[-0.7868182063102722, 0.7120090126991272]
channel_034:[-0.8026927709579468, 0.6975877285003662]
channel_035:[-0.7061712741851807, 0.9931792616844177]
channel_036:[-0.7636314630508423, 0.7117743492126465]
channel_037:[-0.8446871042251587, 0.5490706562995911]
channel_038:[-0.7037123441696167, 0.7453595399856567]
channel_039:[-0.7330526113510132, 0.9531217217445374]
channel_040:[-0.7289780974388123, 0.7242497205734253]
channel_041:[-0.8010327219963074, 0.8355558514595032]
channel_042:[-0.6079350113868713, 0.9876877069473267]
channel_043:[-73.26831817626953, 88.95474243164062]
channel_044:[-0.640924870967865, 0.6863349676132202]
channel_045:[-0.8191483020782471, 0.7188653349876404]
channel_046:[-0.646077573299408, 0.7650235891342163]
channel_047:[-0.7709294557571411, 0.6841815710067749]
channel_048:[-0.9390371441841125, 0.6069400310516357]
channel_049:[-0.5826116800308228, 0.8091055154800415]
channel_050:[-0.7225587368011475, 0.8087229132652283]
channel_051:[-0.6632084846496582, 0.7889121174812317]
channel_052:[-0.7556477785110474, 0.6098306775093079]
channel_053:[-0.8230003118515015, 0.8046095967292786]
channel_054:[-0.9464093446731567, 0.7927749156951904]
channel_055:[-0.7072819471359253, 0.8439085483551025]
channel_056:[-0.6890845894813538, 0.7517387866973877]
channel_057:[-0.7234883904457092, 0.8082972764968872]
channel_058:[-0.7504594326019287, 0.6816562414169312]
channel_059:[-0.9098343849182129, 0.7915385961532593]
channel_060:[-0.9804050326347351, 0.7337867021560669]
channel_061:[-0.749267578125, 0.6930798292160034]
channel_062:[-0.7173778414726257, 0.6849225163459778]
channel_063:[-0.6764075756072998, 0.6975910663604736]
channel_064:[-0.7849550247192383, 0.8696649074554443]
channel_065:[-0.6643031239509583, 0.7313041090965271]
channel_066:[-0.6533763408660889, 0.9541937112808228]
channel_067:[-0.9958456754684448, 0.583804190158844]
channel_068:[-0.7874696850776672, 0.6794734001159668]
channel_069:[-0.9127300977706909, 0.671823263168335]
channel_070:[-27.216781616210938, 33.49026870727539]
channel_071:[-0.9108360409736633, 0.9713148474693298]
channel_072:[-0.706171989440918, 0.6185457706451416]
channel_073:[-0.7390555143356323, 0.7768141031265259]
channel_074:[-0.6294839382171631, 0.8507593274116516]
channel_075:[-0.892696738243103, 0.6225987672805786]
channel_076:[-0.6329349279403687, 1.0654399394989014]
channel_077:[-0.823534369468689, 0.7690190076828003]
channel_078:[-0.8429516553878784, 0.6836543083190918]
channel_079:[-1.1866564750671387, 0.6967412829399109]
channel_080:[-1.0102572441101074, 0.8250880241394043]
channel_081:[-1.1923818588256836, 0.3695584237575531]
channel_082:[-0.6945137977600098, 0.7362118363380432]
channel_083:[-0.61314857006073, 0.9137412905693054]
channel_084:[-0.8155746459960938, 0.6579006314277649]
channel_085:[-0.8444753885269165, 0.6682488322257996]
