Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1491
3, 0, 16.7173
4, 0, 16.7652
5, 0, 16.5198
6, 0, 16.0036
7, 0, 15.6194
8, 0, 14.9713
9, 0, 14.3230
10, 0, 13.9553
11, 0, 16.5655
12, 0, 17.0121
13, 0, 16.6615
14, 0, 15.9479
15, 0, 15.2954
16, 0, 14.7416
17, 0, 14.1546
18, 0, 13.7739
19, 0, 16.5245
20, 0, 16.7819
21, 0, 16.5759
22, 0, 16.0184
23, 0, 15.5012
24, 0, 14.8631
25, 0, 14.3082
26, 0, 13.8117
27, 0, 16.5271
28, 0, 17.0301
29, 0, 16.3846
30, 0, 15.9737
31, 0, 15.3728
32, 0, 14.6855
33, 0, 14.1491
34, 0, 13.8506
35, 0, 16.3776
36, 0, 16.7918
37, 0, 16.3525
38, 0, 15.8609
39, 0, 15.3349
40, 0, 14.5802
41, 0, 14.2761
42, 0, 13.8664
43, 0, 16.4628
44, 0, 16.7051
45, 0, 16.3295
46, 0, 15.9151
47, 0, 15.2284
48, 0, 14.4006
49, 0, 14.1508
50, 0, 13.8265
51, 0, 16.5084
52, 0, 16.7708
53, 0, 16.5028
54, 0, 15.8423
55, 0, 15.2832
56, 0, 14.7150
57, 0, 14.1763
58, 0, 13.8010
59, 0, 16.3942
60, 0, 16.8113
61, 0, 16.2896
62, 0, 15.8616
63, 0, 15.3970
64, 0, 14.6971
65, 0, 14.1835
66, 0, 13.8316
67, 0, 16.4064
68, 0, 16.8449
69, 0, 16.2688
70, 0, 15.8320
71, 0, 15.2620
72, 0, 14.7381
73, 0, 14.2206
74, 0, 13.7198
75, 0, 16.3106
76, 0, 16.8194
77, 0, 16.3629
78, 0, 15.8328
79, 0, 15.1361
80, 0, 14.4963
81, 0, 13.9756
82, 0, 13.6656
83, 0, 16.2542
84, 0, 16.4823
85, 0, 16.1526
86, 0, 15.6829
87, 0, 15.2005
88, 0, 14.6587
89, 0, 14.1767
90, 0, 13.7178
91, 0, 16.3427
92, 0, 16.8126
93, 0, 16.4846
94, 0, 15.6922
95, 0, 15.1184
96, 0, 14.5727
97, 0, 14.0634
98, 0, 13.7587
99, 0, 16.1541
100, 0, 16.4727
101, 0, 15.9200
102, 0, 15.4955
103, 0, 14.9842
104, 0, 14.6059
105, 0, 14.2154
106, 0, 13.5117
107, 0, 16.2009
108, 0, 15.7030
109, 0, 15.4527
110, 0, 15.3846
111, 0, 15.0774
112, 0, 14.6782
113, 0, 14.1499
114, 0, 13.5955
115, 0, 16.3044
116, 0, 16.7687
117, 0, 16.3552
118, 0, 15.1288
119, 0, 14.8926
120, 0, 14.3106
121, 0, 13.9859
122, 0, 13.5654
123, 0, 16.2742
124, 0, 16.6113
125, 0, 16.1724
126, 0, 15.6484
127, 0, 15.0911
128, 0, 14.5617
129, 0, 14.0581
130, 0, 13.7602
131, 0, 16.2490
132, 0, 16.7680
133, 0, 16.1313
134, 0, 15.7159
135, 0, 15.1136
136, 0, 14.5119
137, 0, 14.0416
138, 0, 13.6756
139, 0, 16.2029
140, 0, 16.6162
141, 0, 16.2233
142, 0, 15.6812
143, 0, 15.1001
144, 0, 14.5836
145, 0, 14.1719
146, 0, 13.7471
147, 0, 16.1814
148, 0, 16.6269
149, 0, 16.1599
150, 0, 15.6085
151, 0, 15.1137
152, 0, 14.5363
153, 0, 14.1584
154, 0, 13.7198
155, 0, 16.1121
156, 0, 16.4734
157, 0, 16.2455
158, 0, 15.1271
159, 0, 14.6049
160, 0, 14.1288
161, 0, 13.9566
162, 0, 13.4051
163, 0, 16.2808
164, 0, 16.3754
165, 0, 15.8696
166, 0, 15.4640
167, 0, 15.0185
168, 0, 14.4506
169, 0, 14.0318
170, 0, 13.6468
171, 0, 16.1061
172, 0, 16.6583
173, 0, 16.1414
174, 0, 15.4275
175, 0, 15.0152
176, 0, 14.4715
177, 0, 13.9142
178, 0, 13.7445
179, 0, 16.0746
180, 0, 16.5479
181, 0, 16.1610
182, 0, 15.6212
183, 0, 15.0145
184, 0, 14.4393
185, 0, 14.0122
186, 0, 13.7015
187, 0, 16.1877
188, 0, 16.5257
189, 0, 15.9795
190, 0, 15.5222
191, 0, 15.0149
192, 0, 14.4423
193, 0, 14.0347
194, 0, 13.7934
195, 0, 16.1869
196, 0, 16.6575
197, 0, 16.0857
198, 0, 15.6669
199, 0, 15.1003
200, 0, 14.5711
201, 0, 14.1044
202, 0, 13.6246
203, 0, 16.0469
204, 0, 16.3842
205, 0, 15.9685
206, 0, 15.4802
207, 0, 14.9095
208, 0, 14.4178
209, 0, 13.9038
210, 0, 13.6931
211, 0, 16.4185
212, 0, 16.7650
213, 0, 16.3017
214, 0, 15.7811
215, 0, 15.1796
216, 0, 14.6167
217, 0, 14.3607
218, 0, 13.7926
219, 0, 16.4317
220, 0, 16.6351
221, 0, 16.3930
222, 0, 15.8254
223, 0, 15.3668
224, 0, 14.6583
225, 0, 14.2810
226, 0, 13.7921
227, 0, 16.4505
228, 0, 16.8378
229, 0, 16.3360
230, 0, 15.7276
231, 0, 15.1454
232, 0, 14.7482
233, 0, 14.2374
234, 0, 13.5971
235, 0, 16.4006
236, 0, 16.8278
237, 0, 16.3395
238, 0, 15.7094
239, 0, 15.1559
240, 0, 14.6591
241, 0, 14.0612
242, 0, 13.7637
243, 0, 16.3366
244, 0, 16.6153
245, 0, 16.2219
246, 0, 15.7531
247, 0, 15.3109
248, 0, 14.7097
249, 0, 14.0991
250, 0, 13.8060
1, 1, 11.8197
2, 1, 15.0183
3, 1, 16.7173
4, 1, 17.2725
5, 1, 17.3075
6, 1, 16.9479
7, 1, 16.7701
8, 1, 16.3602
9, 1, 15.8544
10, 1, 15.6445
11, 1, 16.5655
12, 1, 17.4702
13, 1, 17.3656
14, 1, 16.9255
15, 1, 16.4915
16, 1, 16.1754
17, 1, 15.6913
18, 1, 15.5306
19, 1, 16.5245
20, 1, 17.2696
21, 1, 17.2770
22, 1, 16.9571
23, 1, 16.6410
24, 1, 16.0676
25, 1, 15.8385
26, 1, 15.4771
27, 1, 16.5271
28, 1, 17.5549
29, 1, 17.1183
30, 1, 16.9084
31, 1, 16.4654
32, 1, 16.0186
33, 1, 15.6894
34, 1, 15.5799
35, 1, 16.3776
36, 1, 17.3709
37, 1, 17.1189
38, 1, 16.8495
39, 1, 16.5261
40, 1, 15.9378
41, 1, 15.8429
42, 1, 15.6489
43, 1, 16.4628
44, 1, 16.4027
45, 1, 16.1543
46, 1, 15.9820
47, 1, 15.9789
48, 1, 15.9990
