Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1533
3, 0, 16.7259
4, 0, 15.8862
5, 0, 15.4264
6, 0, 14.8550
7, 0, 14.4663
8, 0, 14.0057
9, 0, 16.4717
10, 0, 17.1435
11, 0, 16.5437
12, 0, 15.8891
13, 0, 15.3748
14, 0, 14.6842
15, 0, 14.1377
16, 0, 13.8042
17, 0, 16.4228
18, 0, 17.0536
19, 0, 16.3469
20, 0, 15.7909
21, 0, 15.4297
22, 0, 14.8429
23, 0, 14.3596
24, 0, 13.8990
25, 0, 16.5465
26, 0, 17.0317
27, 0, 16.6149
28, 0, 16.0569
29, 0, 15.3836
30, 0, 14.8290
31, 0, 14.3057
32, 0, 13.8508
33, 0, 16.4817
34, 0, 16.7986
35, 0, 16.4362
36, 0, 15.9543
37, 0, 15.2994
38, 0, 14.7336
39, 0, 14.3031
40, 0, 13.7081
41, 0, 16.5078
42, 0, 17.0064
43, 0, 16.6116
44, 0, 15.9170
45, 0, 15.3320
46, 0, 14.7995
47, 0, 14.2686
48, 0, 13.7729
49, 0, 16.3726
50, 0, 16.8852
51, 0, 16.5138
52, 0, 15.8808
53, 0, 15.3542
54, 0, 14.7542
55, 0, 14.2259
56, 0, 13.8418
57, 0, 16.3051
58, 0, 16.7516
59, 0, 16.4133
60, 0, 15.8809
61, 0, 15.3540
62, 0, 14.7551
63, 0, 14.3388
64, 0, 13.8474
65, 0, 16.3254
66, 0, 16.7546
67, 0, 16.3638
68, 0, 15.7634
69, 0, 15.2424
70, 0, 14.6957
71, 0, 14.1849
72, 0, 13.8696
73, 0, 16.2885
74, 0, 16.7100
75, 0, 16.2284
76, 0, 15.8348
77, 0, 15.2531
78, 0, 14.6521
79, 0, 14.1261
80, 0, 13.6522
81, 0, 16.2813
82, 0, 16.5799
83, 0, 16.1160
84, 0, 15.6166
85, 0, 15.0807
86, 0, 14.5695
87, 0, 14.1451
88, 0, 13.7108
89, 0, 16.1373
90, 0, 16.8189
91, 0, 16.1688
92, 0, 15.7153
93, 0, 15.3033
94, 0, 14.5865
95, 0, 14.1296
96, 0, 13.7325
97, 0, 16.1959
98, 0, 16.7622
99, 0, 16.2413
100, 0, 15.5851
101, 0, 15.0642
102, 0, 14.5282
103, 0, 14.0027
104, 0, 13.7489
105, 0, 16.2872
106, 0, 16.5699
107, 0, 16.2218
108, 0, 15.6740
109, 0, 15.1524
110, 0, 14.5830
111, 0, 14.1176
112, 0, 13.8153
113, 0, 16.3131
114, 0, 16.4132
115, 0, 16.1510
116, 0, 15.7716
117, 0, 15.1923
118, 0, 14.3212
119, 0, 14.0055
120, 0, 13.6181
121, 0, 16.3969
122, 0, 16.8494
123, 0, 16.1616
124, 0, 15.6363
125, 0, 15.1318
126, 0, 14.5596
127, 0, 14.0640
128, 0, 12.8369
129, 0, 16.3115
130, 0, 16.2587
131, 0, 13.9207
132, 0, 12.7221
133, 0, 11.5205
134, 0, 10.6960
135, 0, 9.9071
136, 0, 9.2143
137, 0, 16.2058
138, 0, 15.2078
139, 0, 13.7371
140, 0, 12.5360
141, 0, 11.5149
142, 0, 10.7174
143, 0, 13.8433
144, 0, 13.7237
145, 0, 16.2616
146, 0, 16.6064
147, 0, 16.1031
148, 0, 15.6613
149, 0, 15.1070
150, 0, 14.5638
151, 0, 14.1092
152, 0, 13.6848
153, 0, 16.3747
154, 0, 16.7298
