Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 16.7101
3, 0, 16.6802
4, 0, 15.8810
5, 0, 16.6070
6, 0, 16.3522
7, 0, 16.4676
8, 0, 15.9216
9, 0, 15.2427
10, 0, 14.6182
11, 0, 14.0394
12, 0, 13.3410
13, 0, 16.5401
14, 0, 16.4503
15, 0, 15.9986
16, 0, 15.6851
17, 0, 14.7401
18, 0, 14.4041
19, 0, 13.3721
20, 0, 13.5806
21, 0, 16.4729
22, 0, 16.9956
23, 0, 16.5336
24, 0, 15.9878
25, 0, 15.3020
26, 0, 14.6558
27, 0, 14.0861
28, 0, 13.5920
29, 0, 16.4248
30, 0, 16.9770
31, 0, 16.3542
32, 0, 15.7473
33, 0, 15.1199
34, 0, 14.5839
35, 0, 14.1687
36, 0, 13.6841
37, 0, 16.4063
38, 0, 16.7074
39, 0, 15.7629
40, 0, 15.5513
41, 0, 15.3446
42, 0, 14.6661
43, 0, 14.2307
44, 0, 13.8807
45, 0, 16.4418
46, 0, 16.8880
47, 0, 16.4368
48, 0, 15.8589
49, 0, 15.2992
50, 0, 14.7410
51, 0, 14.2160
52, 0, 13.7349
53, 0, 16.4367
54, 0, 16.5832
55, 0, 16.3421
56, 0, 15.8294
57, 0, 15.1852
58, 0, 14.6575
59, 0, 14.2217
60, 0, 13.8400
61, 0, 16.4375
62, 0, 16.6478
63, 0, 16.4105
64, 0, 15.7153
65, 0, 15.1915
66, 0, 14.6579
67, 0, 14.1910
68, 0, 13.6991
69, 0, 16.3200
70, 0, 16.8040
71, 0, 16.2534
72, 0, 15.9269
73, 0, 15.3058
74, 0, 14.2327
75, 0, 14.2064
76, 0, 13.8593
77, 0, 16.3045
78, 0, 16.7588
79, 0, 16.1825
80, 0, 15.5926
81, 0, 15.0062
82, 0, 14.4640
83, 0, 13.7278
84, 0, 13.0883
85, 0, 16.1159
86, 0, 16.7359
87, 0, 15.9852
88, 0, 15.7365
89, 0, 15.1923
90, 0, 14.6065
91, 0, 13.8902
92, 0, 13.7007
93, 0, 16.3771
94, 0, 16.5025
95, 0, 16.1143
96, 0, 15.5276
97, 0, 15.0460
98, 0, 14.6193
99, 0, 14.1053
100, 0, 13.4508
101, 0, 16.1584
102, 0, 15.9759
103, 0, 15.6567
104, 0, 15.4389
105, 0, 15.1967
106, 0, 14.5649
107, 0, 14.0751
108, 0, 13.3963
109, 0, 16.2417
110, 0, 16.6334
111, 0, 16.2000
112, 0, 15.8108
113, 0, 15.2827
114, 0, 14.5524
115, 0, 14.1347
116, 0, 13.7188
117, 0, 16.2842
118, 0, 14.7810
119, 0, 15.4499
120, 0, 14.7043
121, 0, 13.7899
122, 0, 14.1068
123, 0, 13.8146
124, 0, 13.5129
125, 0, 16.3040
126, 0, 16.5399
127, 0, 16.1901
128, 0, 15.6598
129, 0, 15.1154
130, 0, 14.5964
131, 0, 14.1027
132, 0, 13.6627
133, 0, 16.2336
134, 0, 16.6139
135, 0, 16.1483
136, 0, 15.5455
137, 0, 15.0939
138, 0, 14.4950
139, 0, 14.0942
140, 0, 13.6887
141, 0, 16.1906
142, 0, 16.6839
143, 0, 16.1102
144, 0, 15.6987
145, 0, 15.1799
146, 0, 14.6373
147, 0, 14.0564
148, 0, 13.6788
149, 0, 16.1166
150, 0, 16.4865
151, 0, 16.1572
152, 0, 15.6411
153, 0, 15.2644
154, 0, 14.4905
155, 0, 13.9546
156, 0, 13.7997
157, 0, 16.3350
158, 0, 16.5147
159, 0, 16.2099
160, 0, 15.6630
161, 0, 15.1604
162, 0, 14.5325
163, 0, 14.1295
164, 0, 13.7510
165, 0, 16.1853
166, 0, 16.6063
167, 0, 16.1788
168, 0, 15.6619
169, 0, 15.0750
170, 0, 14.5179
171, 0, 13.9655
172, 0, 13.5832
173, 0, 16.2768
174, 0, 16.4901
175, 0, 16.1083
176, 0, 15.5291
177, 0, 14.9006
178, 0, 14.5891
179, 0, 14.0271
180, 0, 13.6944
181, 0, 16.1374
182, 0, 16.5975
183, 0, 16.1042
184, 0, 15.4489
185, 0, 14.8246
186, 0, 13.9205
187, 0, 13.4754
188, 0, 13.0876
189, 0, 16.1343
190, 0, 16.2166
191, 0, 15.9233
192, 0, 15.3628
193, 0, 14.6219
194, 0, 14.3377
195, 0, 13.9072
196, 0, 13.5936
197, 0, 16.0852
198, 0, 16.6350
199, 0, 16.1563
200, 0, 15.7081
201, 0, 15.1314
202, 0, 14.4755
203, 0, 13.8260
204, 0, 13.3891
205, 0, 16.1093
206, 0, 16.5341
207, 0, 16.0981
208, 0, 15.4883
209, 0, 14.7747
210, 0, 14.5044
211, 0, 14.1117
212, 0, 13.6649
213, 0, 16.3875
214, 0, 16.7503
215, 0, 16.1787
216, 0, 15.6881
217, 0, 15.3882
218, 0, 14.7124
219, 0, 14.2170
220, 0, 13.4293
221, 0, 16.5050
222, 0, 16.7049
223, 0, 16.4644
