Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1541
3, 0, 16.7306
4, 0, 15.8920
5, 0, 15.4365
6, 0, 14.8633
7, 0, 16.6373
8, 0, 17.1863
9, 0, 16.5501
10, 0, 16.0413
11, 0, 15.3884
12, 0, 14.7034
13, 0, 14.2577
14, 0, 13.8240
15, 0, 16.5176
16, 0, 17.1040
17, 0, 16.2640
18, 0, 15.8536
19, 0, 15.3558
20, 0, 14.7062
21, 0, 14.3371
22, 0, 13.9610
23, 0, 16.4365
24, 0, 16.8086
25, 0, 16.4552
26, 0, 15.7900
27, 0, 15.3448
28, 0, 14.6895
29, 0, 14.0537
30, 0, 13.8688
31, 0, 16.5402
32, 0, 16.8939
33, 0, 16.4022
34, 0, 15.9231
35, 0, 15.3941
36, 0, 14.7684
37, 0, 14.1905
38, 0, 13.8440
39, 0, 16.4655
40, 0, 16.6065
41, 0, 16.5210
42, 0, 15.9270
43, 0, 15.3761
44, 0, 14.7212
45, 0, 14.1807
46, 0, 13.8403
47, 0, 16.4489
48, 0, 16.7671
49, 0, 16.4086
50, 0, 15.8921
51, 0, 15.4172
52, 0, 14.6627
53, 0, 14.2024
54, 0, 13.7223
55, 0, 16.2579
56, 0, 16.7705
57, 0, 16.2915
58, 0, 15.6099
59, 0, 14.5037
60, 0, 13.8959
61, 0, 13.4484
62, 0, 13.7193
63, 0, 16.4212
64, 0, 16.5835
65, 0, 16.2216
66, 0, 15.8286
67, 0, 15.2837
68, 0, 14.6651
69, 0, 14.1538
70, 0, 13.8068
71, 0, 16.2648
72, 0, 16.7461
73, 0, 16.3116
74, 0, 15.7013
75, 0, 15.1757
76, 0, 14.7035
77, 0, 14.1447
78, 0, 13.7297
79, 0, 16.3382
80, 0, 16.6612
81, 0, 16.1336
82, 0, 15.6418
83, 0, 15.1153
84, 0, 14.5819
85, 0, 14.0986
86, 0, 13.6890
87, 0, 16.2332
88, 0, 16.8363
89, 0, 16.4057
90, 0, 15.8737
91, 0, 15.2361
92, 0, 14.7122
93, 0, 14.3092
94, 0, 13.7199
95, 0, 16.1913
96, 0, 16.5994
97, 0, 16.1937
98, 0, 15.7623
99, 0, 15.1498
100, 0, 14.5051
101, 0, 14.0197
102, 0, 13.6686
103, 0, 16.1329
104, 0, 16.4179
105, 0, 16.2006
106, 0, 15.5933
107, 0, 15.0698
108, 0, 14.5882
109, 0, 14.1685
110, 0, 13.7153
111, 0, 16.2132
112, 0, 16.7588
113, 0, 16.3706
114, 0, 15.6305
115, 0, 15.1761
116, 0, 14.6832
117, 0, 14.1567
118, 0, 13.5794
119, 0, 16.4645
120, 0, 16.6873
121, 0, 16.2612
122, 0, 15.6844
123, 0, 15.0300
124, 0, 14.5169
125, 0, 14.1065
126, 0, 13.7100
127, 0, 16.2125
128, 0, 16.5585
129, 0, 16.1597
130, 0, 15.7465
131, 0, 15.1243
132, 0, 14.5179
133, 0, 13.9843
134, 0, 13.7512
135, 0, 16.2347
136, 0, 16.2956
137, 0, 16.0457
138, 0, 15.4918
139, 0, 15.0384
140, 0, 14.5131
141, 0, 14.0599
142, 0, 13.6427
143, 0, 16.1501
144, 0, 16.5025
145, 0, 16.1787
146, 0, 15.6697
147, 0, 15.0439
148, 0, 14.5404
149, 0, 14.0582
150, 0, 13.6746
151, 0, 16.2112
152, 0, 16.7697
153, 0, 16.3819
154, 0, 15.8590
155, 0, 15.0135
156, 0, 14.7031
157, 0, 14.2078
158, 0, 13.7077
159, 0, 16.3314
160, 0, 16.6134
161, 0, 16.2816
162, 0, 15.6614
163, 0, 15.2048
164, 0, 14.6195
165, 0, 14.0462
166, 0, 13.6605
167, 0, 16.1571
168, 0, 16.5533
169, 0, 16.0179
170, 0, 15.5543
171, 0, 15.0231
172, 0, 14.4333
173, 0, 14.1271
174, 0, 13.6572
175, 0, 16.2040
176, 0, 16.4909
177, 0, 16.0287
178, 0, 15.6761
179, 0, 15.0218
180, 0, 14.5377
181, 0, 14.0643
182, 0, 13.6561
183, 0, 16.1275
184, 0, 16.2530
185, 0, 15.8058
186, 0, 15.3586
187, 0, 15.0218
188, 0, 14.5510
189, 0, 14.0187
190, 0, 13.6675
191, 0, 16.1231
192, 0, 16.5654
193, 0, 16.0863
194, 0, 15.7506
195, 0, 15.2620
196, 0, 14.6437
197, 0, 13.9994
198, 0, 13.7213
199, 0, 16.1081
200, 0, 16.6287
201, 0, 16.2023
202, 0, 15.5811
203, 0, 15.0891
204, 0, 14.4864
205, 0, 14.0504
206, 0, 13.6615
207, 0, 16.0516
208, 0, 16.2646
209, 0, 15.6423
210, 0, 15.4066
211, 0, 14.9617
212, 0, 14.4559
213, 0, 14.0758
214, 0, 13.6623
215, 0, 16.4227
216, 0, 17.0162
217, 0, 16.5521
218, 0, 15.8314
219, 0, 15.2632
220, 0, 14.6617
221, 0, 14.2799
222, 0, 13.8083
223, 0, 16.4582
224, 0, 16.5154
225, 0, 16.1999
226, 0, 15.7645
227, 0, 15.2223
228, 0, 14.6828
229, 0, 14.1167
230, 0, 13.7430
231, 0, 16.3760
232, 0, 16.8387
233, 0, 16.2748
234, 0, 15.8257
235, 0, 15.2846
236, 0, 14.6638
237, 0, 14.2894
238, 0, 13.7665
239, 0, 16.2884
240, 0, 16.8432
241, 0, 16.1875
242, 0, 15.7834
243, 0, 15.1161
244, 0, 14.5709
245, 0, 14.1430
246, 0, 13.7376
247, 0, 16.3722
248, 0, 16.8290
249, 0, 16.2365
250, 0, 15.7412
1, 1, 12.7745
2, 1, 14.3151
3, 1, 15.1654
4, 1, 14.8601
5, 1, 14.8152
6, 1, 14.5170
7, 1, 16.6373
8, 1, 17.7879
9, 1, 17.3124
10, 1, 16.9796
11, 1, 16.5228
12, 1, 16.0711
