Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 16.5640
3, 0, 16.2629
4, 0, 15.1003
5, 0, 16.6070
6, 0, 16.2181
7, 0, 16.0710
8, 0, 15.7453
9, 0, 15.0635
10, 0, 14.6496
11, 0, 14.0676
12, 0, 13.5661
13, 0, 16.5401
14, 0, 16.6576
15, 0, 16.2382
16, 0, 15.7267
17, 0, 14.6564
18, 0, 14.1243
19, 0, 13.2869
20, 0, 13.0938
21, 0, 16.4729
22, 0, 16.6521
23, 0, 16.0726
24, 0, 15.3340
25, 0, 14.7737
26, 0, 14.0818
27, 0, 13.5538
28, 0, 12.9176
29, 0, 16.4248
30, 0, 16.6350
31, 0, 15.4790
32, 0, 14.5120
33, 0, 13.9432
34, 0, 13.5323
35, 0, 13.2698
36, 0, 12.8058
37, 0, 16.4063
38, 0, 16.3913
39, 0, 15.3511
40, 0, 14.7110
41, 0, 14.2223
42, 0, 13.3809
43, 0, 12.8560
44, 0, 12.2266
45, 0, 16.4418
46, 0, 16.4270
47, 0, 15.9754
48, 0, 14.9038
49, 0, 14.8186
50, 0, 14.2789
51, 0, 13.6269
52, 0, 12.9684
53, 0, 16.4367
54, 0, 16.6809
55, 0, 16.2871
56, 0, 15.8503
57, 0, 15.2180
58, 0, 14.6532
59, 0, 14.2651
60, 0, 13.8776
61, 0, 16.4375
62, 0, 16.5975
63, 0, 16.3287
64, 0, 15.2010
65, 0, 14.7873
66, 0, 14.1716
67, 0, 14.0157
68, 0, 13.4659
69, 0, 16.3200
70, 0, 16.1218
71, 0, 15.8790
72, 0, 15.5827
73, 0, 15.1254
74, 0, 14.4231
75, 0, 13.9265
76, 0, 13.6300
77, 0, 16.3045
78, 0, 16.6005
79, 0, 16.0822
80, 0, 15.4689
81, 0, 14.9160
82, 0, 14.4498
83, 0, 14.0414
84, 0, 13.6139
85, 0, 16.1159
86, 0, 16.7959
87, 0, 16.2886
88, 0, 15.7910
89, 0, 15.2121
90, 0, 14.5950
91, 0, 13.6401
92, 0, 13.4068
93, 0, 16.3771
94, 0, 16.0348
95, 0, 15.4133
96, 0, 14.8488
97, 0, 14.5923
98, 0, 14.0926
99, 0, 14.0310
100, 0, 13.4516
101, 0, 16.1584
102, 0, 16.4967
103, 0, 16.0782
104, 0, 15.4267
105, 0, 15.1163
106, 0, 14.2675
107, 0, 13.6265
108, 0, 12.5160
109, 0, 16.2417
110, 0, 16.2226
111, 0, 15.7466
112, 0, 15.4258
113, 0, 14.9132
114, 0, 13.7677
115, 0, 13.1443
116, 0, 13.2094
117, 0, 16.2842
118, 0, 14.4221
119, 0, 14.5808
120, 0, 14.5250
121, 0, 14.2403
122, 0, 13.9516
123, 0, 13.3935
124, 0, 12.8833
125, 0, 16.3040
126, 0, 16.5402
127, 0, 16.1568
128, 0, 15.6218
129, 0, 14.5638
130, 0, 14.3693
131, 0, 13.8166
132, 0, 13.5263
133, 0, 16.2336
134, 0, 16.0407
135, 0, 15.7992
136, 0, 14.8418
137, 0, 14.4408
138, 0, 13.8006
139, 0, 13.4532
140, 0, 13.3043
141, 0, 16.1906
142, 0, 16.6559
143, 0, 15.7692
144, 0, 15.1012
145, 0, 14.7396
146, 0, 14.3146
147, 0, 13.8598
148, 0, 13.5054
149, 0, 16.1166
150, 0, 16.3234
151, 0, 16.0307
152, 0, 15.4197
153, 0, 14.3653
154, 0, 13.7042
155, 0, 13.1437
156, 0, 12.5151
157, 0, 16.3350
158, 0, 15.7916
159, 0, 15.0564
160, 0, 14.6470
161, 0, 14.4240
162, 0, 13.7672
163, 0, 13.5245
164, 0, 13.1741
165, 0, 16.1853
166, 0, 16.4771
167, 0, 16.1413
168, 0, 15.5139
169, 0, 14.9426
170, 0, 14.3251
171, 0, 13.8652
172, 0, 13.5694
173, 0, 16.2768
174, 0, 16.4944
175, 0, 16.1137
176, 0, 15.2769
177, 0, 14.8799
178, 0, 14.5771
179, 0, 13.9990
180, 0, 13.6651
181, 0, 16.1374
182, 0, 16.5953
183, 0, 16.1021
184, 0, 15.5469
185, 0, 15.0091
186, 0, 14.5333
187, 0, 14.0157
188, 0, 13.5447
189, 0, 16.1343
190, 0, 16.4757
191, 0, 16.0613
192, 0, 15.4433
193, 0, 14.7265
194, 0, 14.3459
195, 0, 13.8434
196, 0, 13.3964
197, 0, 16.0852
198, 0, 16.6342
199, 0, 16.0678
200, 0, 15.5101
201, 0, 15.0341
202, 0, 14.3551
203, 0, 13.8186
204, 0, 13.4608
205, 0, 16.1093
206, 0, 16.1488
207, 0, 15.7238
208, 0, 14.8080
209, 0, 13.9254
210, 0, 13.1743
211, 0, 12.9792
212, 0, 12.7956
213, 0, 16.3875
214, 0, 16.3851
215, 0, 15.6026
216, 0, 15.3029
217, 0, 14.8013
218, 0, 14.1684
219, 0, 13.8029
220, 0, 13.1009
221, 0, 16.5050
222, 0, 15.5535
223, 0, 15.2873
224, 0, 14.7659
225, 0, 14.1658
226, 0, 13.9428
227, 0, 13.3962
228, 0, 12.7816
229, 0, 16.3450
230, 0, 15.7904
231, 0, 15.5486
232, 0, 15.0088
