Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1532
3, 0, 16.7173
4, 0, 16.7585
5, 0, 16.5099
6, 0, 15.9974
7, 0, 15.6002
8, 0, 14.9785
9, 0, 14.3298
10, 0, 13.9348
11, 0, 16.5655
12, 0, 16.9090
13, 0, 16.5025
14, 0, 15.5606
15, 0, 14.9608
16, 0, 14.4333
17, 0, 13.6218
18, 0, 13.3455
19, 0, 16.5245
20, 0, 16.2162
21, 0, 15.9363
22, 0, 15.3907
23, 0, 15.0236
24, 0, 14.3810
25, 0, 13.9075
26, 0, 13.3975
27, 0, 16.5271
28, 0, 16.8776
29, 0, 16.0419
30, 0, 15.6241
31, 0, 14.9347
32, 0, 14.2784
33, 0, 13.7320
34, 0, 13.1091
35, 0, 16.3776
36, 0, 16.4173
37, 0, 15.9590
38, 0, 15.4884
39, 0, 14.5805
40, 0, 14.0031
41, 0, 13.6664
42, 0, 13.2829
43, 0, 16.4628
44, 0, 16.3190
45, 0, 15.9908
46, 0, 15.6460
47, 0, 15.0333
48, 0, 14.1242
49, 0, 13.5962
50, 0, 13.2189
51, 0, 16.5084
52, 0, 16.2362
53, 0, 16.0663
54, 0, 15.0989
55, 0, 14.7386
56, 0, 14.1832
57, 0, 13.6642
58, 0, 13.0233
59, 0, 16.3942
60, 0, 16.4581
61, 0, 15.5123
62, 0, 14.9167
63, 0, 14.7687
64, 0, 13.8633
65, 0, 13.5272
66, 0, 13.1527
67, 0, 16.4064
68, 0, 16.5519
69, 0, 15.3547
70, 0, 15.1039
71, 0, 14.5692
72, 0, 14.1109
73, 0, 13.6351
74, 0, 13.1616
75, 0, 16.3106
76, 0, 16.3130
77, 0, 15.9788
78, 0, 15.2774
79, 0, 14.5537
80, 0, 13.9070
81, 0, 13.2823
82, 0, 12.7210
83, 0, 16.2542
84, 0, 15.8182
85, 0, 15.7160
86, 0, 15.2804
87, 0, 14.7276
88, 0, 14.3122
89, 0, 13.7885
90, 0, 13.3457
91, 0, 16.3427
92, 0, 16.4575
93, 0, 16.1502
94, 0, 15.1033
95, 0, 14.5129
96, 0, 13.9144
97, 0, 13.5063
98, 0, 12.8852
99, 0, 16.1541
100, 0, 16.4701
101, 0, 15.9112
102, 0, 15.4845
103, 0, 14.9702
104, 0, 14.5980
105, 0, 14.1856
106, 0, 13.7245
107, 0, 16.2009
108, 0, 16.5521
109, 0, 16.1440
110, 0, 15.6224
111, 0, 15.0999
112, 0, 14.6667
113, 0, 14.1465
114, 0, 13.6661
115, 0, 16.3044
116, 0, 16.7698
117, 0, 16.3587
118, 0, 15.1344
119, 0, 14.9061
120, 0, 13.9953
121, 0, 13.9497
122, 0, 13.6226
123, 0, 16.2742
124, 0, 16.6097
125, 0, 16.1734
126, 0, 15.6533
127, 0, 15.0970
128, 0, 14.5387
129, 0, 14.0779
130, 0, 13.7363
131, 0, 16.2490
132, 0, 16.7689
133, 0, 16.1330
134, 0, 15.7155
135, 0, 15.1114
136, 0, 14.5192
137, 0, 14.0582
138, 0, 13.2884
139, 0, 16.2029
140, 0, 16.6175
141, 0, 16.2224
142, 0, 15.6748
143, 0, 15.0896
144, 0, 14.5803
145, 0, 14.1581
146, 0, 13.7397
147, 0, 16.1814
148, 0, 16.6262
149, 0, 16.1500
150, 0, 15.5961
151, 0, 14.7114
152, 0, 14.5030
153, 0, 13.7394
154, 0, 13.7412
155, 0, 16.1121
156, 0, 16.6757
157, 0, 16.3398
158, 0, 15.6125
159, 0, 15.1461
160, 0, 14.5455
161, 0, 14.1576
162, 0, 13.6796
163, 0, 16.2808
164, 0, 16.6395
165, 0, 16.1335
166, 0, 15.6181
167, 0, 15.0564
168, 0, 14.4982
169, 0, 14.0676
170, 0, 13.6478
171, 0, 16.1061
172, 0, 16.6599
173, 0, 16.1418
174, 0, 15.6043
175, 0, 15.0906
176, 0, 14.4692
177, 0, 13.9197
178, 0, 13.7251
179, 0, 16.0746
180, 0, 16.5485
181, 0, 16.1587
182, 0, 15.6153
183, 0, 15.0017
184, 0, 14.4314
185, 0, 14.0176
186, 0, 13.6871
187, 0, 16.1877
188, 0, 16.5235
189, 0, 15.9774
190, 0, 15.5113
191, 0, 14.9971
192, 0, 14.4297
193, 0, 14.0110
194, 0, 13.7605
195, 0, 16.1869
196, 0, 16.6585
197, 0, 16.0869
198, 0, 15.6723
199, 0, 15.1015
200, 0, 14.5738
201, 0, 14.0724
202, 0, 13.6159
203, 0, 16.0469
204, 0, 16.3847
205, 0, 15.9668
206, 0, 15.4949
207, 0, 14.9164
208, 0, 14.4335
209, 0, 13.9229
210, 0, 13.7090
211, 0, 16.4185
212, 0, 16.2634
213, 0, 15.5054
214, 0, 15.2316
215, 0, 14.4391
216, 0, 14.0908
217, 0, 13.5655
218, 0, 13.0222
219, 0, 16.4317
220, 0, 15.7273
221, 0, 15.8425
222, 0, 14.8211
223, 0, 14.6841
224, 0, 13.8516
225, 0, 13.3241
226, 0, 13.0679
227, 0, 16.4505
228, 0, 16.3866
229, 0, 15.8061
230, 0, 15.0675
231, 0, 14.6791
232, 0, 14.1189
233, 0, 13.4457
234, 0, 13.0767
235, 0, 16.4006
236, 0, 16.6332
237, 0, 15.8537
238, 0, 15.0293
239, 0, 14.4625
240, 0, 14.0798
241, 0, 13.3803
242, 0, 13.1223
243, 0, 16.3366
244, 0, 16.0182
245, 0, 15.7142
246, 0, 15.3481
247, 0, 14.8550
248, 0, 14.2546
249, 0, 13.5997
250, 0, 12.3405
1, 1, 10.8166
2, 1, 11.2724
3, 1, 16.7173
4, 1, 16.1207
5, 1, 16.1329
6, 1, 15.6030
7, 1, 15.4028
8, 1, 15.1766
9, 1, 14.7298
10, 1, 14.5342
11, 1, 16.5655
12, 1, 17.0510
13, 1, 16.7675
14, 1, 15.9396
15, 1, 15.5599
16, 1, 15.2130
17, 1, 14.5454
18, 1, 14.3584
19, 1, 16.5245
20, 1, 16.1886
21, 1, 16.0486
22, 1, 15.6998
23, 1, 15.5691
24, 1, 15.0377
25, 1, 14.7949
26, 1, 14.4019
27, 1, 16.5271
28, 1, 17.0000
29, 1, 16.2298
30, 1, 16.0933
31, 1, 15.4140
32, 1, 14.8399
33, 1, 14.4774
34, 1, 13.9584
35, 1, 16.3776
36, 1, 16.4779
37, 1, 16.1157
38, 1, 15.8785
39, 1, 15.2554
40, 1, 14.5451
41, 1, 14.5334
42, 1, 14.1848
43, 1, 16.4628
44, 1, 16.2633
45, 1, 16.1297
46, 1, 15.8955
47, 1, 15.5944
48, 1, 14.6805
49, 1, 14.5028
50, 1, 14.2590
51, 1, 16.5084
52, 1, 17.4444
53, 1, 17.2839
54, 1, 16.8250
55, 1, 16.4571
56, 1, 16.0776
57, 1, 15.6994
58, 1, 15.4673
59, 1, 16.3942
60, 1, 17.3177
61, 1, 16.9855
62, 1, 16.7683
63, 1, 16.5554
64, 1, 16.0787
65, 1, 15.7416
66, 1, 15.5592
67, 1, 16.4064
68, 1, 16.7556
69, 1, 15.5589
70, 1, 15.6198
71, 1, 15.2450
72, 1, 15.0434
73, 1, 14.8230
74, 1, 14.4464
75, 1, 16.3106
76, 1, 16.4816
77, 1, 16.2293
78, 1, 15.6882
79, 1, 15.2060
80, 1, 14.6999
81, 1, 14.2258
82, 1, 13.7100
83, 1, 16.2542
84, 1, 15.9729
85, 1, 16.0351
86, 1, 15.8663
87, 1, 15.3973
88, 1, 15.2355
89, 1, 14.9605
90, 1, 14.7139
91, 1, 16.3427
92, 1, 17.2672
93, 1, 17.1755
94, 1, 16.5892
95, 1, 16.3492
96, 1, 15.9709
97, 1, 15.6206
98, 1, 15.4726
99, 1, 16.1541
100, 1, 17.0481
101, 1, 16.7785
102, 1, 16.4857
103, 1, 16.1984
104, 1, 15.9231
105, 1, 15.7121
106, 1, 15.4261
107, 1, 16.2009
108, 1, 17.1493
109, 1, 16.9489
110, 1, 16.6346
111, 1, 16.3058
112, 1, 16.1127
113, 1, 15.7296
114, 1, 15.3950
115, 1, 16.3044
116, 1, 17.3085
117, 1, 16.8844
118, 1, 16.2528
119, 1, 16.3087
120, 1, 15.9044
121, 1, 15.6533
122, 1, 15.4177
123, 1, 16.2742
124, 1, 17.1598
125, 1, 16.9259
126, 1, 16.6749
127, 1, 16.3200
128, 1, 15.9767
129, 1, 15.6102
130, 1, 15.4640
131, 1, 16.2490
132, 1, 17.2658
133, 1, 16.8582
134, 1, 15.6738
135, 1, 15.0674
136, 1, 14.1518
137, 1, 14.1152
138, 1, 13.7237
139, 1, 16.2029
140, 1, 16.2844
141, 1, 15.8070
142, 1, 15.6357
