Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 16.2995
3, 0, 15.9173
4, 0, 14.8692
5, 0, 14.4422
6, 0, 13.7318
7, 0, 16.6373
8, 0, 16.9448
9, 0, 16.0577
10, 0, 15.4571
11, 0, 14.7112
12, 0, 14.0076
13, 0, 13.5354
14, 0, 12.8907
15, 0, 16.5176
16, 0, 16.7445
17, 0, 15.6511
18, 0, 15.1682
19, 0, 14.1331
20, 0, 13.5427
21, 0, 13.1386
22, 0, 12.6331
23, 0, 16.4365
24, 0, 16.3276
25, 0, 15.9088
26, 0, 15.0519
27, 0, 14.3315
28, 0, 13.6980
29, 0, 13.1866
30, 0, 12.7953
31, 0, 16.5402
32, 0, 16.6121
33, 0, 15.8992
34, 0, 14.5455
35, 0, 14.2088
36, 0, 13.8241
37, 0, 13.1877
38, 0, 12.7717
39, 0, 16.4655
40, 0, 15.6078
41, 0, 15.5916
42, 0, 14.9317
43, 0, 14.4177
44, 0, 13.5425
45, 0, 13.0502
46, 0, 12.7366
47, 0, 16.4489
48, 0, 15.9981
49, 0, 15.6733
50, 0, 15.1059
51, 0, 14.5624
52, 0, 13.6764
53, 0, 13.2074
54, 0, 12.5270
55, 0, 16.2579
56, 0, 16.4094
57, 0, 15.8556
58, 0, 14.5215
59, 0, 14.1543
60, 0, 13.5749
61, 0, 12.8353
62, 0, 12.3566
63, 0, 16.4212
64, 0, 15.3852
65, 0, 15.1326
66, 0, 14.7589
67, 0, 14.2385
68, 0, 13.6255
69, 0, 12.6082
70, 0, 12.2490
71, 0, 16.2648
72, 0, 16.0437
73, 0, 15.5318
74, 0, 14.7367
75, 0, 13.9623
76, 0, 13.3438
77, 0, 12.9075
78, 0, 12.3114
79, 0, 16.3382
80, 0, 15.8959
81, 0, 14.9276
82, 0, 14.0505
83, 0, 13.6237
84, 0, 12.9606
85, 0, 12.5617
86, 0, 12.2203
87, 0, 16.2332
88, 0, 16.6570
89, 0, 16.0595
90, 0, 15.4544
91, 0, 13.2019
92, 0, 12.7194
93, 0, 12.5738
94, 0, 12.1185
95, 0, 16.1913
96, 0, 15.7581
97, 0, 15.4037
98, 0, 14.6649
99, 0, 13.8377
100, 0, 13.2381
101, 0, 12.7514
102, 0, 12.1744
103, 0, 16.1329
104, 0, 14.8190
105, 0, 14.6472
106, 0, 13.9537
107, 0, 13.7063
108, 0, 12.6982
109, 0, 12.6674
110, 0, 12.2685
111, 0, 16.2132
112, 0, 15.8158
113, 0, 15.6375
114, 0, 14.4427
115, 0, 13.6817
116, 0, 13.3144
117, 0, 12.8448
118, 0, 11.7936
119, 0, 16.4645
120, 0, 15.8875
121, 0, 14.9284
122, 0, 14.5213
123, 0, 13.6818
124, 0, 13.0821
125, 0, 12.6978
126, 0, 12.3015
127, 0, 16.2125
