Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1225
3, 0, 16.7173
4, 0, 16.7654
5, 0, 16.3686
6, 0, 15.4830
7, 0, 14.7633
8, 0, 14.9291
9, 0, 14.3278
10, 0, 13.9056
11, 0, 16.5655
12, 0, 17.0098
13, 0, 16.5742
14, 0, 15.3377
15, 0, 14.6855
16, 0, 13.9895
17, 0, 13.4141
18, 0, 13.1423
19, 0, 16.5245
20, 0, 15.8534
21, 0, 15.2402
22, 0, 14.8964
23, 0, 14.6172
24, 0, 14.0414
25, 0, 13.5108
26, 0, 13.0131
27, 0, 16.5271
28, 0, 17.0298
29, 0, 16.3849
30, 0, 15.9634
31, 0, 15.2352
32, 0, 14.3763
33, 0, 13.6955
34, 0, 13.0984
35, 0, 16.3776
36, 0, 16.7796
37, 0, 16.3448
38, 0, 15.7620
39, 0, 15.0500
40, 0, 14.3816
41, 0, 13.8538
42, 0, 13.4618
43, 0, 16.4628
44, 0, 16.7077
45, 0, 16.3343
46, 0, 15.9293
47, 0, 15.3051
48, 0, 14.6486
49, 0, 14.1755
50, 0, 13.8431
51, 0, 16.5084
52, 0, 16.7695
53, 0, 16.4908
54, 0, 15.8376
55, 0, 15.2691
56, 0, 14.6887
57, 0, 14.1426
58, 0, 13.7669
59, 0, 16.3942
60, 0, 16.8114
61, 0, 16.2830
62, 0, 15.2260
63, 0, 15.3513
64, 0, 14.6924
65, 0, 14.1512
66, 0, 13.8630
67, 0, 16.4064
68, 0, 16.8462
69, 0, 16.2718
70, 0, 15.8135
71, 0, 15.2581
72, 0, 14.7476
73, 0, 14.2290
74, 0, 13.7422
75, 0, 16.3106
76, 0, 16.3920
77, 0, 16.2986
78, 0, 15.8023
79, 0, 15.1429
80, 0, 14.5185
81, 0, 13.9864
82, 0, 13.6957
83, 0, 16.2542
84, 0, 16.4834
85, 0, 16.1529
86, 0, 15.6925
87, 0, 15.2036
88, 0, 14.6733
89, 0, 14.0881
90, 0, 13.6434
91, 0, 16.3427
92, 0, 16.7979
93, 0, 16.4725
94, 0, 15.4154
95, 0, 14.6793
96, 0, 13.7988
97, 0, 13.6210
98, 0, 13.7266
99, 0, 16.1541
100, 0, 16.4480
101, 0, 15.7809
102, 0, 15.2836
103, 0, 14.9311
104, 0, 14.5756
105, 0, 14.1822
106, 0, 13.7132
107, 0, 16.2009
108, 0, 15.6890
109, 0, 16.1145
110, 0, 15.4924
111, 0, 15.0779
112, 0, 14.6107
113, 0, 14.0697
114, 0, 13.5176
115, 0, 16.3044
116, 0, 16.4653
117, 0, 16.1775
118, 0, 14.8675
119, 0, 14.8446
120, 0, 14.2871
121, 0, 13.9663
122, 0, 13.5332
123, 0, 16.2742
124, 0, 16.6086
125, 0, 16.1714
126, 0, 15.6522
127, 0, 15.0953
128, 0, 14.5709
129, 0, 14.0787
130, 0, 13.7721
131, 0, 16.2490
132, 0, 16.7696
133, 0, 16.1358
134, 0, 15.7193
135, 0, 15.1221
136, 0, 14.5394
137, 0, 14.0784
138, 0, 13.6834
139, 0, 16.2029
140, 0, 16.2792
141, 0, 15.9739
142, 0, 15.6405
143, 0, 14.8745
144, 0, 14.4516
145, 0, 14.0878
146, 0, 13.5600
147, 0, 16.1814
148, 0, 16.3881
149, 0, 15.7357
150, 0, 15.1191
151, 0, 14.7900
152, 0, 14.1450
153, 0, 13.5443
154, 0, 13.0423
155, 0, 16.1121
156, 0, 16.3143
157, 0, 16.2799
158, 0, 15.3276
159, 0, 14.4396
160, 0, 13.7440
161, 0, 14.0545
162, 0, 13.5980
163, 0, 16.2808
164, 0, 16.6378
165, 0, 16.0163
166, 0, 15.6189
167, 0, 15.0650
168, 0, 14.4912
169, 0, 14.0505
170, 0, 13.5252
171, 0, 16.1061
172, 0, 16.6502
173, 0, 16.1243
174, 0, 15.4572
175, 0, 15.0824
176, 0, 14.4817
177, 0, 13.8771
178, 0, 13.4452
179, 0, 16.0746
180, 0, 16.5170
181, 0, 16.1594
182, 0, 15.6224
183, 0, 14.9738
184, 0, 14.2982
185, 0, 13.7313
186, 0, 12.7486
187, 0, 16.1877
188, 0, 15.6668
189, 0, 14.6529
190, 0, 13.7807
191, 0, 13.2915
192, 0, 13.0099
193, 0, 12.3793
194, 0, 11.7255
195, 0, 16.1869
196, 0, 15.9914
197, 0, 15.1521
198, 0, 14.1740
199, 0, 13.2786
200, 0, 13.3085
201, 0, 12.6201
202, 0, 11.7205
203, 0, 16.0469
204, 0, 15.4506
205, 0, 14.4603
206, 0, 13.6677
207, 0, 13.0316
208, 0, 12.3164
209, 0, 11.6945
210, 0, 11.3568
211, 0, 16.4185
212, 0, 15.3778
213, 0, 14.4612
214, 0, 13.8222
215, 0, 12.8659
216, 0, 12.7352
217, 0, 12.2751
218, 0, 11.5080
219, 0, 16.4317
220, 0, 14.9019
221, 0, 14.6362
222, 0, 14.0343
223, 0, 13.3593
224, 0, 12.5179
225, 0, 11.8636
226, 0, 11.7727
227, 0, 16.4505
228, 0, 15.9700
229, 0, 14.9024
230, 0, 13.8526
231, 0, 13.3901
232, 0, 12.8364
233, 0, 12.1659
234, 0, 11.6732
235, 0, 16.4006
236, 0, 16.4093
237, 0, 15.1024
238, 0, 14.6804
239, 0, 13.6896
240, 0, 13.0315
241, 0, 12.2951
242, 0, 11.7342
243, 0, 16.3366
244, 0, 15.2311
245, 0, 14.6531
246, 0, 14.1066
247, 0, 13.5814
248, 0, 12.9992
249, 0, 12.3088
250, 0, 11.5482
1, 1, 10.7644
2, 1, 10.4651
3, 1, 16.7173
4, 1, 15.6854
5, 1, 15.2531
6, 1, 14.4399
7, 1, 14.0294
8, 1, 13.5806
9, 1, 12.8740
10, 1, 12.5316
11, 1, 16.5655
12, 1, 16.6878
13, 1, 15.9940
14, 1, 15.6662
15, 1, 14.8616
16, 1, 14.2457
17, 1, 13.2169
18, 1, 12.6014
19, 1, 16.5245
20, 1, 15.6832
21, 1, 14.8848
22, 1, 14.0400
23, 1, 13.3896
24, 1, 12.8266
25, 1, 12.4700
26, 1, 11.8934
27, 1, 16.5271
