channel_000:[-1.0877487659454346, 0.9074321389198303]
channel_001:[-0.6002048254013062, 0.587457001209259]
channel_002:[-0.5924031734466553, 0.5796018838882446]
channel_003:[-18.19484519958496, 18.70387077331543]
channel_004:[-0.5912006497383118, 0.6089560985565186]
channel_005:[-0.6110817790031433, 0.5854821801185608]
channel_006:[-12.88967514038086, 13.000585556030273]
channel_007:[-0.5638477802276611, 0.5509849190711975]
channel_008:[-0.5567500591278076, 0.5599808692932129]
channel_009:[-13.155389785766602, 13.489882469177246]
channel_010:[-0.5658205151557922, 0.5487698912620544]
channel_011:[-13.03890609741211, 13.145029067993164]
channel_012:[-0.5740725994110107, 0.5544333457946777]
channel_013:[-0.5979306697845459, 0.5736968517303467]
channel_014:[-0.5458399653434753, 0.5459811687469482]
channel_015:[-0.562433660030365, 0.5632370114326477]
channel_016:[-0.5554781556129456, 0.5589126348495483]
channel_017:[-0.565040647983551, 0.5663679838180542]
channel_018:[-0.5622674822807312, 0.559506356716156]
channel_019:[-0.5429431200027466, 0.5549988746643066]
channel_020:[-0.5756922960281372, 0.56980299949646]
channel_021:[-0.5577658414840698, 0.5515297651290894]
channel_022:[-13.418563842773438, 13.24576187133789]
channel_023:[-0.5614966750144958, 0.5575416684150696]
channel_024:[-0.5722345113754272, 0.5642108917236328]
channel_025:[-0.57056725025177, 0.5698463916778564]
channel_026:[-13.887868881225586, 13.219058990478516]
channel_027:[-0.5957674384117126, 0.6010239124298096]
channel_028:[-0.5503557324409485, 0.5480984449386597]
channel_029:[-0.5623356103897095, 0.5659365653991699]
channel_030:[-13.147534370422363, 13.797584533691406]
channel_031:[-0.5528427362442017, 0.5460152626037598]
channel_032:[-0.6238965392112732, 0.6041097044944763]
channel_033:[-0.5883975028991699, 0.5821349024772644]
channel_034:[-0.5846868753433228, 0.5615561604499817]
channel_035:[-13.5264310836792, 13.147954940795898]
channel_036:[-13.675337791442871, 13.18502426147461]
channel_037:[-0.5623813271522522, 0.5825560688972473]
channel_038:[-13.085379600524902, 13.23788070678711]
channel_039:[-0.5435113906860352, 0.5565239787101746]
channel_040:[-0.5447781085968018, 0.5396690368652344]
channel_041:[-0.5531587600708008, 0.5689430236816406]
channel_042:[-0.5534724593162537, 0.5623454451560974]
channel_043:[-13.074563980102539, 13.246806144714355]
channel_044:[-0.556625485420227, 0.5743646025657654]
channel_045:[-0.6130159497261047, 0.5953556895256042]
channel_046:[-0.5643922090530396, 0.5648801326751709]
channel_047:[-0.5846439599990845, 0.5768595933914185]
channel_048:[-0.5504288077354431, 0.5420798063278198]
channel_049:[-13.505025863647461, 14.03225326538086]
channel_050:[-23.08523178100586, 21.97635841369629]
channel_051:[-0.5707497000694275, 0.5708116888999939]
channel_052:[-0.6141490340232849, 0.5945892333984375]
channel_053:[-0.5635883808135986, 0.5648375749588013]
channel_054:[-13.166505813598633, 13.452951431274414]
channel_055:[-0.5815606713294983, 0.5652538537979126]
channel_056:[-0.5589010715484619, 0.5494916439056396]
channel_057:[-0.5844762921333313, 0.599248468875885]
channel_058:[-0.5671322345733643, 0.5671419501304626]
channel_059:[-13.290929794311523, 13.326830863952637]
channel_060:[-0.5619567632675171, 0.5665073394775391]
channel_061:[-0.5630279779434204, 0.5666582584381104]
channel_062:[-0.5586791634559631, 0.5641875267028809]
channel_063:[-0.5783307552337646, 0.5513268113136292]
channel_064:[-0.657701313495636, 0.5953457355499268]
channel_065:[-14.998495101928711, 16.299123764038086]
channel_066:[-0.5808703303337097, 0.5920364856719971]
channel_067:[-0.6327351331710815, 0.6324096918106079]
channel_068:[-0.5809860229492188, 0.5685597062110901]
channel_069:[-0.5669350624084473, 0.579074501991272]
channel_070:[-13.066959381103516, 13.403433799743652]
channel_071:[-0.5478612780570984, 0.5424695611000061]
channel_072:[-13.276588439941406, 12.985088348388672]
channel_073:[-0.8816028237342834, 0.8844102621078491]
channel_074:[-0.5527657866477966, 0.5519010424613953]
channel_075:[-12.605735778808594, 12.774056434631348]
channel_076:[-0.5685615539550781, 0.5626232028007507]
channel_077:[-0.5682793259620667, 0.5576552152633667]
channel_078:[-0.8418066501617432, 0.7663892507553101]
channel_079:[-13.597771644592285, 13.67770004272461]
channel_080:[-0.5527878999710083, 0.5575584769248962]
channel_081:[-0.5629228353500366, 0.5592588186264038]
channel_082:[-0.5399243831634521, 0.5583489537239075]
channel_083:[-0.570136308670044, 0.5591421127319336]
channel_084:[-0.5543379187583923, 0.5476993322372437]
channel_085:[-0.5610920190811157, 0.5497811436653137]
channel_086:[-0.5845413208007812, 0.5820713043212891]
channel_087:[-12.69678020477295, 11.683015823364258]
channel_088:[-14.684688568115234, 14.66522216796875]
channel_089:[-13.380321502685547, 13.488295555114746]
channel_090:[-0.5648114085197449, 0.565315306186676]
channel_091:[-0.5623388886451721, 0.5533279180526733]
channel_092:[-0.5736618041992188, 0.5691402554512024]
channel_093:[-0.6298233270645142, 0.6055117845535278]
channel_094:[-0.5494311451911926, 0.5512018799781799]
channel_095:[-0.5590530037879944, 0.5469851493835449]
