channel_000:[-0.7502557039260864, 0.7652158141136169]
channel_001:[-51.465023040771484, 54.28850555419922]
channel_002:[-0.7227138876914978, 0.8297861814498901]
channel_003:[-0.6181029081344604, 0.9301103353500366]
channel_004:[-0.5901379585266113, 1.0101675987243652]
channel_005:[-0.651901364326477, 0.9758558869361877]
channel_006:[-1.025994062423706, 0.6365495324134827]
channel_007:[-1.0985924005508423, 0.5775598883628845]
channel_008:[-0.6945457458496094, 0.6000187397003174]
channel_009:[-0.6557964086532593, 0.7369436025619507]
channel_010:[-0.7052397727966309, 0.9895464181900024]
channel_011:[-0.7877955436706543, 0.7109024524688721]
channel_012:[-0.7302017211914062, 0.6417626738548279]
channel_013:[-0.6027424931526184, 0.7745756506919861]
channel_014:[-0.6655111908912659, 0.7714603543281555]
channel_015:[-0.6952725052833557, 0.9117480516433716]
channel_016:[-0.9315180778503418, 0.588266134262085]
channel_017:[-0.8308435678482056, 0.8383758068084717]
channel_018:[-0.6299245357513428, 0.8251364231109619]
channel_019:[-0.7668054103851318, 0.6756850481033325]
channel_020:[-0.7363779544830322, 0.6848307847976685]
channel_021:[-0.7251365184783936, 0.6594089269638062]
channel_022:[-75.80574798583984, 94.32793426513672]
channel_023:[-0.2137911319732666, 1.7168946266174316]
channel_024:[-0.8115479946136475, 0.691655695438385]
channel_025:[-1.056926965713501, 0.7862963080406189]
channel_026:[-0.7795281410217285, 0.6430389881134033]
channel_027:[-0.13063359260559082, 1.4488611221313477]
channel_028:[-0.6135100722312927, 0.6501877307891846]
channel_029:[-0.8684564828872681, 0.6668031215667725]
channel_030:[-0.8795126080513, 0.7083985805511475]
channel_031:[-0.7577770352363586, 0.988192617893219]
channel_032:[-0.7401390075683594, 0.9269291162490845]
channel_033:[-0.6829952597618103, 0.8742018938064575]
channel_034:[-0.6816068887710571, 0.6777971386909485]
channel_035:[-0.7085826992988586, 0.8282701969146729]
channel_036:[-0.7496824264526367, 0.721733808517456]
channel_037:[-0.8165929317474365, 0.5467629432678223]
channel_038:[-0.7103112936019897, 0.6987137794494629]
channel_039:[-0.8185908794403076, 0.6500377058982849]
channel_040:[-0.6734043955802917, 0.7745354175567627]
channel_041:[-0.7511270046234131, 0.785567581653595]
channel_042:[-0.6176983714103699, 0.9158833622932434]
channel_043:[-60.60643768310547, 83.48968505859375]
channel_044:[-0.5899415016174316, 0.8679163455963135]
channel_045:[-0.8677770495414734, 0.6926210522651672]
channel_046:[-0.6535472869873047, 0.7328546643257141]
channel_047:[-0.7498064041137695, 0.7845137119293213]
channel_048:[-0.8466908931732178, 0.6150794625282288]
channel_049:[-0.627576470375061, 0.882638156414032]
channel_050:[-0.938416063785553, 0.711061418056488]
channel_051:[-0.6803308129310608, 0.7652379870414734]
channel_052:[-0.8237629532814026, 0.585644006729126]
channel_053:[-0.7817181348800659, 0.8431224822998047]
channel_054:[-0.8089995980262756, 0.8689393997192383]
channel_055:[-0.7902431488037109, 0.9552114009857178]
channel_056:[-0.6988480091094971, 0.6480990648269653]
channel_057:[-0.7115617990493774, 0.6974834203720093]
channel_058:[-0.7255572080612183, 0.6156344413757324]
channel_059:[-0.8357359170913696, 0.6563078761100769]
channel_060:[-0.880230724811554, 0.6660337448120117]
channel_061:[-0.7296628952026367, 0.8474019765853882]
channel_062:[-0.6576394438743591, 0.678926944732666]
channel_063:[-0.6646298766136169, 0.7746243476867676]
channel_064:[-0.7842992544174194, 0.8244566917419434]
channel_065:[-0.6329634785652161, 0.750548243522644]
channel_066:[-0.5884990096092224, 0.7791193723678589]
channel_067:[-0.9140162467956543, 0.6016232967376709]
channel_068:[-0.7407465577125549, 0.657049834728241]
channel_069:[-0.9055932760238647, 0.7266411781311035]
channel_070:[-43.26259231567383, 39.88871765136719]
channel_071:[-0.8959357142448425, 0.9491572380065918]
channel_072:[-0.7019149661064148, 0.7394981384277344]
channel_073:[-0.7717715501785278, 0.8745132684707642]
channel_074:[-0.668033242225647, 1.102898120880127]
channel_075:[-1.0952327251434326, 0.678691029548645]
channel_076:[-0.6817260980606079, 0.8020867109298706]
channel_077:[-0.6936171054840088, 0.6803308129310608]
channel_078:[-0.8252850770950317, 0.6735858917236328]
channel_079:[-1.1204860210418701, 0.6786222457885742]
channel_080:[-1.0231683254241943, 0.8142993450164795]
channel_081:[-1.2843594551086426, 0.352125346660614]
channel_082:[-0.67607182264328, 0.7061436176300049]
channel_083:[-0.6152865886688232, 0.8909693956375122]
channel_084:[-0.8063696026802063, 0.7710438966751099]
channel_085:[-0.7574711441993713, 0.7327013611793518]
channel_086:[-0.8214077353477478, 0.7341117858886719]
channel_087:[-0.7019244432449341, 0.899606466293335]
channel_088:[-0.7922609448432922, 0.6928011178970337]
channel_089:[-0.8009840250015259, 0.7307806611061096]
channel_090:[-0.7262287139892578, 0.8381760120391846]
channel_091:[-58.5606575012207, 75.01202392578125]
channel_092:[-0.6713443994522095, 0.9377648234367371]
channel_093:[-0.6849155426025391, 0.8859705328941345]
channel_094:[-0.7896907329559326, 0.8896692991256714]
channel_095:[-266.2562255859375, 340.2986755371094]
channel_096:[-1.2290139198303223, 0.7152729034423828]
channel_097:[-0.6965805292129517, 0.9706857800483704]
channel_098:[-0.9025459289550781, 0.6563876867294312]
channel_099:[-1.1780591011047363, 0.910586953163147]
channel_100:[-0.7841006517410278, 0.8054533004760742]
channel_101:[-0.7285503149032593, 0.7599677443504333]
channel_102:[-0.7845291495323181, 0.6209662556648254]
channel_103:[-0.6397547125816345, 0.8644471168518066]
channel_104:[-1.0505462884902954, 0.7997119426727295]
channel_105:[-0.652473509311676, 0.6846047639846802]
channel_106:[-0.6450334191322327, 0.8201203942298889]
channel_107:[-0.7420614957809448, 0.9916687607765198]
channel_108:[-0.9024457931518555, 0.8866044282913208]
channel_109:[-0.7002702951431274, 0.6722263693809509]
channel_110:[-0.680653989315033, 0.7411550879478455]
channel_111:[-0.606306791305542, 0.6916027665138245]
channel_112:[-0.7116754055023193, 0.6743271946907043]
channel_113:[-0.7236987352371216, 0.8698981404304504]
channel_114:[-46.5145149230957, 21.487014770507812]
channel_115:[-0.835383415222168, 0.6651023030281067]
channel_116:[-0.6437277793884277, 0.6615543365478516]
channel_117:[-0.6444835662841797, 0.9260929822921753]
channel_118:[-0.816065788269043, 0.8162611722946167]
channel_119:[-0.716680645942688, 0.6925494074821472]
channel_120:[-0.6656290292739868, 0.9293592572212219]
channel_121:[-0.6417261362075806, 0.6638695001602173]
channel_122:[-0.5576152801513672, 0.8983032703399658]
channel_123:[-0.6362719535827637, 0.7347182631492615]
channel_124:[-0.8235010504722595, 0.69208824634552]
channel_125:[-338.3982238769531, 281.0445251464844]
channel_126:[-1.324671983718872, 0.8266865015029907]
channel_127:[-0.7212338447570801, 0.8345931172370911]
