channel_000:[-0.5315940380096436, 0.5339825749397278]
channel_001:[-0.5438470244407654, 0.5486539006233215]
channel_002:[-0.5432036519050598, 0.5358842015266418]
channel_003:[-5.418858528137207, 5.554511547088623]
channel_004:[-0.5489460825920105, 0.5422360897064209]
channel_005:[-0.5384576916694641, 0.5420525074005127]
channel_006:[-3.9537432193756104, 3.7038445472717285]
channel_007:[-0.5290617942810059, 0.5403487086296082]
channel_008:[-0.5468220114707947, 0.5367381572723389]
channel_009:[-3.703401803970337, 3.800478458404541]
channel_010:[-0.5972869992256165, 0.5746763944625854]
channel_011:[-0.5577442646026611, 0.5516903400421143]
channel_012:[-0.5407907962799072, 0.5447672009468079]
channel_013:[-0.5288103222846985, 0.5342071652412415]
channel_014:[-0.5634821653366089, 0.5584906339645386]
channel_015:[-0.5264841318130493, 0.524166464805603]
channel_016:[-0.5319015383720398, 0.544015645980835]
channel_017:[-0.5318982005119324, 0.5332698225975037]
channel_018:[-0.5315458178520203, 0.536316990852356]
channel_019:[-0.529736340045929, 0.5346773862838745]
channel_020:[-0.5240756869316101, 0.5261875987052917]
channel_021:[-0.5377683043479919, 0.5351271629333496]
channel_022:[-3.7305212020874023, 4.019499778747559]
channel_023:[-0.5423116683959961, 0.5322638750076294]
channel_024:[-0.5274397730827332, 0.5317671895027161]
channel_025:[-0.5399363040924072, 0.5354204773902893]
channel_026:[-3.8737874031066895, 3.975476026535034]
channel_027:[-0.5486100316047668, 0.5429262518882751]
channel_028:[-0.5371052026748657, 0.5353105068206787]
channel_029:[-0.5299233794212341, 0.534491777420044]
channel_030:[-3.7183995246887207, 3.8849434852600098]
channel_031:[-0.5401864051818848, 0.5316965579986572]
channel_032:[-0.5365646481513977, 0.5323629379272461]
channel_033:[-0.5289799571037292, 0.5285245776176453]
channel_034:[-0.5370423197746277, 0.539481520652771]
channel_035:[-3.611706018447876, 3.6070916652679443]
channel_036:[-3.901880979537964, 3.694732189178467]
channel_037:[-0.5338534116744995, 0.5257357358932495]
channel_038:[-3.6552062034606934, 3.9822049140930176]
channel_039:[-0.5842657089233398, 0.6019907593727112]
channel_040:[-0.5295487642288208, 0.5283368229866028]
channel_041:[-0.5317315459251404, 0.5396488904953003]
channel_042:[-0.5361934900283813, 0.5339314341545105]
channel_043:[-3.906369924545288, 3.7105815410614014]
channel_044:[-0.5314323306083679, 0.523655116558075]
channel_045:[-0.5447114706039429, 0.5613519549369812]
channel_046:[-0.5381060838699341, 0.5299031138420105]
channel_047:[-0.5525465607643127, 0.5397765636444092]
channel_048:[-0.5320830345153809, 0.5564072728157043]
channel_049:[-3.672916889190674, 3.7344346046447754]
channel_050:[-5.590453624725342, 5.376145839691162]
channel_051:[-0.5821476578712463, 0.5724560022354126]
channel_052:[-0.5287309288978577, 0.5388416051864624]
channel_053:[-0.5430812239646912, 0.5401818156242371]
channel_054:[-3.8984928131103516, 4.164973735809326]
channel_055:[-0.5355615019798279, 0.5538187623023987]
channel_056:[-0.5494590401649475, 0.5345994830131531]
channel_057:[-0.5254032015800476, 0.530104398727417]
channel_058:[-0.5388277173042297, 0.5371010899543762]
channel_059:[-3.6636719703674316, 3.603088855743408]
channel_060:[-0.5230674743652344, 0.5261627435684204]
channel_061:[-0.5732815265655518, 0.5747982263565063]
channel_062:[-0.557361364364624, 0.5417622923851013]
channel_063:[-0.5387081503868103, 0.563936173915863]
channel_064:[-0.5224034786224365, 0.5270770192146301]
channel_065:[-4.557455539703369, 4.507889747619629]
channel_066:[-0.5344239473342896, 0.5381877422332764]
channel_067:[-0.5509628057479858, 0.5406925678253174]
channel_068:[-0.5536442995071411, 0.5423583984375]
channel_069:[-0.5370964407920837, 0.5324737429618835]
channel_070:[-4.0153303146362305, 3.9876952171325684]
channel_071:[-0.5666145086288452, 0.546051561832428]
channel_072:[-4.04951286315918, 3.8719112873077393]
channel_073:[-0.5420997142791748, 0.5490390658378601]
channel_074:[-0.5302889347076416, 0.5419721603393555]
channel_075:[-0.5324259996414185, 0.5307077765464783]
channel_076:[-0.5861711502075195, 0.5802118182182312]
channel_077:[-0.5464694499969482, 0.5464508533477783]
channel_078:[-0.540316641330719, 0.5495069622993469]
channel_079:[-3.84845232963562, 4.0752739906311035]
channel_080:[-0.5296131372451782, 0.5379561185836792]
channel_081:[-0.543231189250946, 0.5379260778427124]
channel_082:[-0.5686661005020142, 0.5627110600471497]
channel_083:[-0.5260842442512512, 0.5328741669654846]
channel_084:[-0.5404986143112183, 0.5372073650360107]
channel_085:[-0.538277268409729, 0.5369309186935425]
channel_086:[-0.5292947292327881, 0.5247969627380371]
channel_087:[-0.5388513207435608, 0.5349264144897461]
channel_088:[-4.75770902633667, 4.533412456512451]
channel_089:[-3.8332719802856445, 3.7034127712249756]
channel_090:[-0.5507218241691589, 0.5481279492378235]
channel_091:[-0.5279467701911926, 0.5395991206169128]
channel_092:[-0.5358182191848755, 0.5397307872772217]
channel_093:[-0.5391622185707092, 0.563438355922699]
channel_094:[-0.5327381491661072, 0.5379096865653992]
channel_095:[-0.5444702506065369, 0.5388104319572449]
