Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1536
3, 0, 16.7173
4, 0, 16.7634
5, 0, 16.5124
6, 0, 16.0011
7, 0, 15.6038
8, 0, 14.9773
9, 0, 14.3403
10, 0, 13.9146
11, 0, 16.5655
12, 0, 17.0105
13, 0, 16.6607
14, 0, 15.9316
15, 0, 15.2938
16, 0, 14.7468
17, 0, 14.1382
18, 0, 13.7812
19, 0, 16.5245
20, 0, 16.7822
21, 0, 16.5787
22, 0, 16.0232
23, 0, 15.4970
24, 0, 14.8609
25, 0, 14.3643
26, 0, 13.8022
27, 0, 16.5271
28, 0, 17.0309
29, 0, 16.3954
30, 0, 15.9766
31, 0, 15.3710
32, 0, 14.7044
33, 0, 14.1612
34, 0, 13.8863
35, 0, 16.3776
36, 0, 16.7909
37, 0, 16.3495
38, 0, 15.8594
39, 0, 15.2936
40, 0, 14.5952
41, 0, 14.2793
42, 0, 13.8757
43, 0, 16.4628
44, 0, 16.7064
45, 0, 16.3290
46, 0, 15.9205
47, 0, 15.2968
48, 0, 14.6343
49, 0, 14.2094
50, 0, 13.8355
51, 0, 16.5084
52, 0, 16.7697
53, 0, 16.4941
54, 0, 15.8330
55, 0, 15.2640
56, 0, 14.7022
57, 0, 14.1762
58, 0, 13.7727
59, 0, 16.3942
60, 0, 16.8100
61, 0, 16.2879
62, 0, 15.8672
63, 0, 15.3999
64, 0, 14.6343
65, 0, 14.1567
66, 0, 13.8259
67, 0, 16.4064
68, 0, 16.8482
69, 0, 16.2688
70, 0, 15.8292
71, 0, 15.2691
72, 0, 14.7582
73, 0, 14.2589
74, 0, 13.7625
75, 0, 16.3106
76, 0, 16.8192
77, 0, 16.3663
78, 0, 15.8397
79, 0, 15.1154
80, 0, 14.5098
81, 0, 13.9968
82, 0, 13.6891
83, 0, 16.2542
84, 0, 16.4865
85, 0, 16.1594
86, 0, 15.6813
87, 0, 15.2111
88, 0, 14.6543
89, 0, 14.1617
90, 0, 13.6875
91, 0, 16.3427
92, 0, 16.8097
93, 0, 16.4759
94, 0, 15.6606
95, 0, 15.1171
96, 0, 14.5636
97, 0, 14.0221
98, 0, 13.5705
99, 0, 16.1541
100, 0, 16.4703
101, 0, 15.9114
102, 0, 15.4827
103, 0, 14.9727
104, 0, 14.5932
105, 0, 14.1790
106, 0, 13.7165
107, 0, 16.2009
108, 0, 16.5552
109, 0, 16.1501
110, 0, 15.6229
111, 0, 15.0971
112, 0, 14.6916
113, 0, 14.1719
114, 0, 13.6485
115, 0, 16.3044
116, 0, 16.7699
117, 0, 16.3562
118, 0, 15.1336
119, 0, 14.9080
120, 0, 14.3339
121, 0, 14.0011
122, 0, 13.5821
123, 0, 16.2742
124, 0, 16.6096
125, 0, 16.1685
126, 0, 15.6517
127, 0, 15.0945
128, 0, 14.5423
129, 0, 14.0612
130, 0, 13.7415
131, 0, 16.2490
132, 0, 16.7690
133, 0, 16.1345
134, 0, 15.7148
135, 0, 15.1149
136, 0, 14.5254
137, 0, 14.0522
138, 0, 13.6309
139, 0, 16.2029
140, 0, 16.6172
141, 0, 16.2209
142, 0, 15.6760
143, 0, 15.1062
144, 0, 14.5856
145, 0, 14.1636
146, 0, 13.7257
147, 0, 16.1814
148, 0, 16.6261
149, 0, 16.1528
150, 0, 15.6053
151, 0, 15.0898
152, 0, 14.5382
153, 0, 14.1909
154, 0, 13.7635
155, 0, 16.1121
156, 0, 16.6737
157, 0, 16.3385
158, 0, 15.6104
159, 0, 15.1391
160, 0, 14.5436
161, 0, 14.1518
162, 0, 13.6667
163, 0, 16.2808
164, 0, 16.6394
165, 0, 16.1290
166, 0, 15.6130
167, 0, 15.0562
168, 0, 14.5004
169, 0, 14.0479
170, 0, 13.6573
171, 0, 16.1061
172, 0, 16.6598
173, 0, 16.1411
174, 0, 15.6067
175, 0, 15.0979
176, 0, 14.4855
177, 0, 13.9416
178, 0, 13.7307
179, 0, 16.0746
180, 0, 16.5487
181, 0, 16.1573
182, 0, 15.6105
183, 0, 15.0070
184, 0, 14.4386
