Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 17.1494
3, 0, 16.7173
4, 0, 16.7607
5, 0, 16.4994
6, 0, 15.8032
7, 0, 15.5979
8, 0, 14.9014
9, 0, 14.1541
10, 0, 13.9845
11, 0, 16.5655
12, 0, 17.0119
13, 0, 16.6666
14, 0, 15.9180
15, 0, 15.3001
16, 0, 14.7581
17, 0, 14.1466
18, 0, 13.7880
19, 0, 16.5245
20, 0, 16.7822
21, 0, 16.5746
22, 0, 16.0231
23, 0, 15.4877
24, 0, 14.8678
25, 0, 14.3185
26, 0, 13.7769
27, 0, 16.5271
28, 0, 17.0298
29, 0, 16.3900
30, 0, 15.9752
31, 0, 15.3423
32, 0, 14.6803
33, 0, 14.1441
34, 0, 13.8513
35, 0, 16.3776
36, 0, 16.7914
37, 0, 16.3495
38, 0, 15.8764
39, 0, 15.3424
40, 0, 14.5937
41, 0, 14.2797
42, 0, 13.8494
43, 0, 16.4628
44, 0, 16.7057
45, 0, 16.3308
46, 0, 15.8749
47, 0, 15.1567
48, 0, 14.1078
49, 0, 13.8520
50, 0, 13.5070
51, 0, 16.5084
52, 0, 16.7712
53, 0, 16.5014
54, 0, 15.4103
55, 0, 15.0697
56, 0, 14.6750
57, 0, 14.1352
58, 0, 13.8087
59, 0, 16.3942
60, 0, 16.8111
61, 0, 16.2867
62, 0, 15.8624
63, 0, 15.3934
64, 0, 14.5501
65, 0, 14.1463
66, 0, 13.8234
67, 0, 16.4064
68, 0, 16.8449
69, 0, 16.2746
70, 0, 15.8068
71, 0, 15.2528
72, 0, 14.7480
73, 0, 14.2553
74, 0, 13.7547
75, 0, 16.3106
76, 0, 16.8187
77, 0, 16.3608
78, 0, 15.8376
79, 0, 15.1324
80, 0, 14.5003
81, 0, 13.9844
82, 0, 13.6629
83, 0, 16.2542
84, 0, 16.4829
85, 0, 16.1503
86, 0, 15.6773
87, 0, 15.0667
88, 0, 14.6301
89, 0, 14.0779
90, 0, 13.7408
91, 0, 16.3427
92, 0, 16.8108
93, 0, 16.4806
94, 0, 15.6884
95, 0, 15.1202
96, 0, 14.5743
97, 0, 14.0526
98, 0, 13.7675
99, 0, 16.1541
100, 0, 16.4733
101, 0, 15.9196
102, 0, 15.4947
103, 0, 14.9758
104, 0, 14.6134
105, 0, 14.1389
106, 0, 13.3141
107, 0, 16.2009
108, 0, 15.4636
109, 0, 15.1274
110, 0, 14.8999
111, 0, 14.8765
112, 0, 14.6713
113, 0, 14.1850
114, 0, 13.5928
115, 0, 16.3044
116, 0, 16.7683
117, 0, 16.3537
118, 0, 14.6204
119, 0, 14.8031
120, 0, 14.2761
121, 0, 13.9756
122, 0, 13.5651
123, 0, 16.2742
124, 0, 16.6105
125, 0, 16.1702
126, 0, 15.6647
127, 0, 15.1030
128, 0, 14.5404
129, 0, 14.0744
130, 0, 13.7530
131, 0, 16.2490
132, 0, 16.7679
133, 0, 16.1326
134, 0, 15.7175
135, 0, 15.1135
136, 0, 14.5197
137, 0, 14.0582
138, 0, 13.6857
139, 0, 16.2029
140, 0, 16.6159
141, 0, 16.2221
142, 0, 15.6833
143, 0, 15.1057
144, 0, 14.5892
145, 0, 14.1751
146, 0, 13.7711
147, 0, 16.1814
148, 0, 16.6275
149, 0, 16.1488
150, 0, 15.6088
151, 0, 15.0144
152, 0, 14.3962
153, 0, 13.7568
154, 0, 13.4349
155, 0, 16.1121
156, 0, 16.1060
157, 0, 15.9094
158, 0, 14.7401
159, 0, 14.1106
160, 0, 13.6062
161, 0, 13.5065
162, 0, 12.9144
163, 0, 16.2808
164, 0, 16.1192
165, 0, 15.6022
166, 0, 15.0631
167, 0, 14.7610
168, 0, 14.2964
169, 0, 13.6560
170, 0, 13.5344
171, 0, 16.1061
172, 0, 16.6384
173, 0, 15.7690
174, 0, 15.0237
175, 0, 14.5158
176, 0, 14.3425
177, 0, 13.9147
178, 0, 13.7329
179, 0, 16.0746
180, 0, 16.5476
181, 0, 16.1596
182, 0, 15.6153
183, 0, 15.0087
184, 0, 14.4318
