Frame Index, Action Index, SSIM (dB)
1, 0, 16.8027
2, 0, 16.5040
3, 0, 16.5107
4, 0, 15.6130
5, 0, 15.1568
6, 0, 14.1529
7, 0, 13.6945
8, 0, 13.3428
9, 0, 16.4717
10, 0, 17.1459
11, 0, 16.4435
12, 0, 15.8718
13, 0, 15.3928
14, 0, 14.5142
15, 0, 14.0312
16, 0, 13.8168
17, 0, 16.4228
18, 0, 17.0606
19, 0, 16.2500
20, 0, 15.6728
21, 0, 15.2471
22, 0, 14.5944
23, 0, 14.2035
24, 0, 13.9047
25, 0, 16.5465
26, 0, 16.9979
27, 0, 16.4762
28, 0, 15.8266
29, 0, 15.3699
30, 0, 14.8451
31, 0, 14.2051
32, 0, 13.8348
33, 0, 16.4817
34, 0, 16.7966
35, 0, 16.4306
36, 0, 15.9488
37, 0, 15.2930
38, 0, 14.7309
39, 0, 14.3253
40, 0, 13.7196
41, 0, 16.5078
42, 0, 17.0069
43, 0, 16.6137
44, 0, 15.9124
45, 0, 15.3409
46, 0, 14.7871
47, 0, 14.2601
48, 0, 13.7781
49, 0, 16.3726
50, 0, 16.8854
51, 0, 16.5099
52, 0, 15.8807
53, 0, 15.3626
54, 0, 14.7665
55, 0, 14.2248
56, 0, 13.8358
57, 0, 16.3051
58, 0, 16.7538
59, 0, 16.4252
60, 0, 15.8844
61, 0, 15.3648
62, 0, 14.7787
63, 0, 14.3548
64, 0, 13.8564
65, 0, 16.3254
66, 0, 16.7534
67, 0, 16.3595
68, 0, 15.7520
69, 0, 15.2328
70, 0, 14.6618
71, 0, 14.1296
72, 0, 13.5381
73, 0, 16.2885
74, 0, 16.7106
75, 0, 16.0459
76, 0, 15.8247
77, 0, 15.1553
78, 0, 14.2401
79, 0, 13.7530
80, 0, 13.3448
81, 0, 16.2813
82, 0, 16.5726
83, 0, 16.1098
84, 0, 15.6101
85, 0, 15.0859
86, 0, 14.5585
87, 0, 14.1463
88, 0, 13.6554
89, 0, 16.1373
90, 0, 16.8200
91, 0, 14.8450
92, 0, 14.5073
93, 0, 14.3816
94, 0, 13.8303
95, 0, 13.4242
96, 0, 13.0034
97, 0, 16.1959
98, 0, 16.7662
99, 0, 16.2453
100, 0, 15.5976
101, 0, 15.0751
102, 0, 14.5519
103, 0, 14.0231
104, 0, 13.7831
105, 0, 16.2872
106, 0, 16.5671
107, 0, 16.2198
108, 0, 15.6751
109, 0, 15.1467
110, 0, 14.5943
111, 0, 14.1142
112, 0, 13.8226
113, 0, 16.3131
114, 0, 16.4123
115, 0, 16.1497
116, 0, 15.7785
117, 0, 15.1858
118, 0, 13.6935
119, 0, 13.6476
120, 0, 13.2444
121, 0, 16.3969
122, 0, 16.8550
123, 0, 16.1611
124, 0, 15.6440
125, 0, 15.1517
126, 0, 14.5883
127, 0, 14.0865
128, 0, 13.6362
129, 0, 16.3115
130, 0, 16.8555
131, 0, 16.2625
132, 0, 15.7158
133, 0, 15.1007
134, 0, 14.5936
135, 0, 14.1199
136, 0, 13.6668
137, 0, 16.2058
138, 0, 16.4990
139, 0, 16.1231
140, 0, 15.6789
141, 0, 15.1485
142, 0, 14.5179
143, 0, 14.0687
144, 0, 13.7378
145, 0, 16.2616
146, 0, 16.6070
147, 0, 16.0885
148, 0, 15.5512
149, 0, 14.7273
150, 0, 13.7890
151, 0, 13.3542
152, 0, 13.2082
153, 0, 16.3747
154, 0, 16.2598
155, 0, 15.7286
156, 0, 15.7572
157, 0, 15.2520
158, 0, 14.5134
159, 0, 14.1357
160, 0, 13.7513
161, 0, 16.3012
162, 0, 16.6841
163, 0, 16.3184
164, 0, 15.2930
165, 0, 14.7056
166, 0, 13.9648
167, 0, 13.7625
168, 0, 13.3013
169, 0, 16.1701
170, 0, 16.2351
171, 0, 15.6452
172, 0, 15.4482
173, 0, 14.6469
174, 0, 14.2386
175, 0, 13.8425
176, 0, 13.1829
177, 0, 16.1001
178, 0, 15.3235
179, 0, 15.1318
180, 0, 15.3895
181, 0, 14.9720
182, 0, 14.3366
183, 0, 13.8965
184, 0, 13.6219
185, 0, 16.1893
186, 0, 16.4085
187, 0, 16.0851
188, 0, 15.6508
189, 0, 14.8857
190, 0, 14.3533
191, 0, 13.9633
192, 0, 13.4639
193, 0, 16.1516
194, 0, 16.5616
195, 0, 16.2558
196, 0, 15.6614
197, 0, 14.9797
198, 0, 14.4151
199, 0, 13.7879
200, 0, 13.6472
201, 0, 16.1739
202, 0, 16.2078
203, 0, 15.9891
204, 0, 15.5497
205, 0, 14.9941
206, 0, 14.4327
207, 0, 13.9515
208, 0, 13.5703
209, 0, 16.3619
210, 0, 16.5203
211, 0, 16.1615
212, 0, 15.6546
213, 0, 15.1784
214, 0, 14.6506
215, 0, 14.1373
216, 0, 13.6784
217, 0, 16.4783
218, 0, 16.8239
219, 0, 16.3493
220, 0, 15.6727
221, 0, 15.1997
222, 0, 14.6248
223, 0, 14.2989
224, 0, 13.7351
225, 0, 16.4007
226, 0, 16.9739
227, 0, 16.3762
228, 0, 15.8761
229, 0, 15.2547
230, 0, 14.6215
231, 0, 14.1747
232, 0, 13.8879
233, 0, 16.4114
234, 0, 16.9238
235, 0, 16.4364
236, 0, 15.8147
237, 0, 15.2662
238, 0, 14.5772
239, 0, 14.1287
240, 0, 13.7978
241, 0, 16.2146
242, 0, 16.9191
243, 0, 15.5988
244, 0, 15.1270
245, 0, 14.9860
246, 0, 14.4798
247, 0, 14.1614
248, 0, 13.6187
249, 0, 16.2435
250, 0, 16.3408
1, 1, 16.8027
2, 1, 17.4728
3, 1, 17.4691
4, 1, 16.7876
5, 1, 16.6714
6, 1, 16.2928
7, 1, 16.0282
8, 1, 15.7318
9, 1, 16.4717
10, 1, 17.2448
11, 1, 16.9476
12, 1, 16.3732
13, 1, 15.8902
14, 1, 15.1400
15, 1, 14.6884
16, 1, 14.4844
17, 1, 16.4228
18, 1, 17.4410
19, 1, 16.6323
20, 1, 16.4879
21, 1, 16.5774
22, 1, 16.1397
23, 1, 15.7478
24, 1, 15.5790
25, 1, 16.5465
26, 1, 17.5037
27, 1, 17.3177
28, 1, 16.8660
29, 1, 16.5159
30, 1, 16.2184
31, 1, 15.7116
32, 1, 15.4789
33, 1, 16.4817
34, 1, 17.3423
35, 1, 17.2255
36, 1, 16.8525
37, 1, 16.4617
38, 1, 16.1473
39, 1, 15.5141
40, 1, 14.9758
41, 1, 16.5078
42, 1, 17.3041
43, 1, 17.1894
44, 1, 16.5824
45, 1, 16.3724
46, 1, 16.0414
47, 1, 15.7885
48, 1, 15.4681
49, 1, 16.3726
50, 1, 17.4374
51, 1, 17.2213
52, 1, 16.8563
53, 1, 16.5646
54, 1, 15.7121
55, 1, 15.4975
56, 1, 15.5324
57, 1, 16.3051
58, 1, 17.2748
59, 1, 17.1311
60, 1, 16.8153
61, 1, 16.2234
62, 1, 15.8461
63, 1, 15.8509
64, 1, 15.0946
65, 1, 16.3254
66, 1, 17.1516
67, 1, 16.9448
68, 1, 16.4073
69, 1, 15.4638
70, 1, 14.9477
71, 1, 14.2704
72, 1, 13.9831
73, 1, 16.2885
74, 1, 16.5713
75, 1, 15.8152
76, 1, 15.8965
77, 1, 15.9893
78, 1, 15.6195
79, 1, 15.1627
80, 1, 14.8697
81, 1, 16.2813
82, 1, 16.4544
83, 1, 16.7783
84, 1, 16.2914
85, 1, 15.9276
86, 1, 15.5247
87, 1, 14.7441
88, 1, 14.7215
89, 1, 16.1373
90, 1, 17.0220
91, 1, 15.0662
92, 1, 15.1251
93, 1, 15.4562
94, 1, 14.6679
95, 1, 14.5001
96, 1, 14.2951
97, 1, 16.1959
98, 1, 16.0919
99, 1, 15.0211
100, 1, 14.6237
101, 1, 14.7915
102, 1, 14.3841
103, 1, 14.3248
104, 1, 13.9660
105, 1, 16.2872
106, 1, 16.2096
107, 1, 16.1853
108, 1, 15.5920
109, 1, 15.5773
110, 1, 15.2490
111, 1, 14.7156
112, 1, 14.6106
113, 1, 16.3131
114, 1, 15.8716
115, 1, 15.7203
116, 1, 15.9591
117, 1, 15.9273
118, 1, 13.8351
119, 1, 13.9222
120, 1, 13.5193
121, 1, 16.3969
122, 1, 17.0904
123, 1, 16.1549
124, 1, 16.0096
125, 1, 16.0219
126, 1, 15.8733
127, 1, 15.6145
128, 1, 15.2772
129, 1, 16.3115
130, 1, 17.2407
131, 1, 16.6762
132, 1, 16.4907
133, 1, 16.1616
134, 1, 15.6931
135, 1, 15.3321
136, 1, 15.0255
137, 1, 16.2058
138, 1, 16.3998
139, 1, 16.3643
140, 1, 16.2617
141, 1, 15.9949
142, 1, 15.6985
143, 1, 15.0944
144, 1, 15.2221
145, 1, 16.2616
146, 1, 16.9493
147, 1, 16.8710
148, 1, 16.5016
149, 1, 15.8807
150, 1, 15.3800
151, 1, 15.2766
152, 1, 15.3386
153, 1, 16.3747
154, 1, 16.9537
155, 1, 16.4120
156, 1, 16.3574
157, 1, 16.4228
158, 1, 15.9189
159, 1, 15.5303
160, 1, 15.0655
161, 1, 16.3012
162, 1, 16.7665
163, 1, 16.6179
164, 1, 15.7170
165, 1, 15.2134
166, 1, 15.1507
167, 1, 14.9278
168, 1, 14.8573
169, 1, 16.1701
170, 1, 15.6183
171, 1, 15.3906
172, 1, 15.5730
173, 1, 15.6986
174, 1, 15.8218
175, 1, 15.5859
176, 1, 15.3145
177, 1, 16.1001
178, 1, 16.6404
179, 1, 16.3763
180, 1, 15.9515
181, 1, 15.6684
182, 1, 15.3738
183, 1, 14.8162
184, 1, 14.1117
185, 1, 16.1893
186, 1, 16.0187
187, 1, 15.8128
188, 1, 14.9572
189, 1, 15.1099
190, 1, 15.1927
191, 1, 15.2619
192, 1, 15.1941
193, 1, 16.1516
194, 1, 16.5369
195, 1, 16.9186
196, 1, 16.6444
197, 1, 16.1770
198, 1, 15.9454
199, 1, 15.3611
200, 1, 15.3364
201, 1, 16.1739
202, 1, 16.9328
203, 1, 16.7863
204, 1, 16.4976
205, 1, 16.1862
206, 1, 15.8402
207, 1, 15.4632
208, 1, 15.2879
209, 1, 16.3619
210, 1, 16.4226
211, 1, 16.6088
212, 1, 15.9566
213, 1, 15.7187
214, 1, 15.6393
215, 1, 15.1672
216, 1, 15.1430
217, 1, 16.4783
218, 1, 17.2152
219, 1, 16.9581
220, 1, 15.9729
221, 1, 16.4036
222, 1, 16.0059
223, 1, 15.7997
224, 1, 15.2837
225, 1, 16.4007
226, 1, 17.2538
227, 1, 17.0400
228, 1, 16.7997
229, 1, 16.4134
230, 1, 15.9976
231, 1, 15.6456
232, 1, 15.3875
233, 1, 16.4114
234, 1, 17.4177
235, 1, 17.0474
236, 1, 16.7943
237, 1, 16.4209
238, 1, 15.5603
239, 1, 15.1384
