channel_000:[-15.04366683959961, 16.81290626525879]
channel_001:[-20.424617767333984, 20.62748908996582]
channel_002:[-18.104190826416016, 18.833602905273438]
channel_003:[-33.44335174560547, 34.8304557800293]
channel_004:[-18.927093505859375, 18.84027099609375]
channel_005:[-21.44300079345703, 17.5692195892334]
channel_006:[-19.8120174407959, 19.81301498413086]
channel_007:[-22.056610107421875, 24.528644561767578]
channel_008:[-21.367368698120117, 21.680879592895508]
channel_009:[-21.9097843170166, 20.851701736450195]
channel_010:[-21.935516357421875, 17.50857162475586]
channel_011:[-23.106029510498047, 23.66216278076172]
channel_012:[-21.246875762939453, 19.394563674926758]
channel_013:[-23.099037170410156, 21.209409713745117]
channel_014:[-22.248462677001953, 18.291898727416992]
channel_015:[-17.355167388916016, 18.912700653076172]
channel_016:[-19.471324920654297, 19.781539916992188]
channel_017:[-21.835697174072266, 21.823501586914062]
channel_018:[-17.00371551513672, 17.41797637939453]
channel_019:[-18.10984230041504, 19.049365997314453]
channel_020:[-15.014405250549316, 15.997909545898438]
channel_021:[-18.997703552246094, 18.457538604736328]
channel_022:[-20.232248306274414, 20.693822860717773]
channel_023:[-18.84490394592285, 15.054967880249023]
channel_024:[-21.964969635009766, 19.19158935546875]
channel_025:[-20.325706481933594, 21.145689010620117]
channel_026:[-21.224082946777344, 20.812480926513672]
channel_027:[-18.21354866027832, 18.3499813079834]
channel_028:[-21.72690200805664, 20.720935821533203]
channel_029:[-23.880884170532227, 19.66128921508789]
channel_030:[-20.375259399414062, 21.315460205078125]
channel_031:[-15.949179649353027, 17.009916305541992]
channel_032:[-19.227928161621094, 19.553916931152344]
channel_033:[-22.02638816833496, 20.88673210144043]
channel_034:[-27.890199661254883, 24.15983009338379]
channel_035:[-19.884586334228516, 19.819923400878906]
channel_036:[-21.215526580810547, 21.81669044494629]
channel_037:[-17.358394622802734, 16.345901489257812]
channel_038:[-20.688888549804688, 21.673110961914062]
channel_039:[-24.8277530670166, 21.655357360839844]
channel_040:[-25.511306762695312, 21.905860900878906]
channel_041:[-18.72445297241211, 15.445213317871094]
channel_042:[-18.794754028320312, 17.434215545654297]
channel_043:[-21.299280166625977, 20.66555404663086]
channel_044:[-19.188745498657227, 20.57457733154297]
channel_045:[-20.918745040893555, 19.542163848876953]
channel_046:[-20.82526206970215, 18.279775619506836]
channel_047:[-22.29750633239746, 16.069095611572266]
channel_048:[-18.947385787963867, 21.28201675415039]
channel_049:[-20.996057510375977, 21.144454956054688]
channel_050:[-27.906217575073242, 30.744504928588867]
channel_051:[-22.209928512573242, 24.531091690063477]
channel_052:[-20.092809677124023, 28.447532653808594]
channel_053:[-25.587623596191406, 21.51737403869629]
channel_054:[-20.562936782836914, 21.10806655883789]
channel_055:[-26.96613311767578, 22.56616973876953]
channel_056:[-19.16982650756836, 15.384978294372559]
channel_057:[-19.083524703979492, 20.107248306274414]
channel_058:[-17.430408477783203, 18.438573837280273]
channel_059:[-21.13318634033203, 21.925907135009766]
channel_060:[-20.057113647460938, 18.937061309814453]
channel_061:[-17.24650764465332, 19.45985221862793]
channel_062:[-17.682117462158203, 18.034669876098633]
channel_063:[-14.800044059753418, 16.60439682006836]
channel_064:[-24.70122528076172, 25.137767791748047]
channel_065:[-18.51044464111328, 20.105247497558594]
channel_066:[-17.04204750061035, 20.013992309570312]
channel_067:[-20.162397384643555, 17.557472229003906]
channel_068:[-17.998699188232422, 17.0859375]
channel_069:[-18.25310516357422, 24.745859146118164]
channel_070:[-21.256120681762695, 20.36929702758789]
channel_071:[-16.77591896057129, 15.477375984191895]
channel_072:[-21.12688636779785, 20.188526153564453]
channel_073:[-13.39221477508545, 15.131718635559082]
channel_074:[-24.77733612060547, 24.139850616455078]
channel_075:[-23.62382698059082, 31.680850982666016]
channel_076:[-19.02530288696289, 19.606889724731445]
channel_077:[-19.36334991455078, 18.94870948791504]
channel_078:[-15.840343475341797, 18.399263381958008]
channel_079:[-21.198387145996094, 21.68415641784668]
channel_080:[-18.601924896240234, 16.415700912475586]
channel_081:[-19.366683959960938, 20.08249282836914]
channel_082:[-18.331710815429688, 18.453880310058594]
channel_083:[-19.57379913330078, 20.513904571533203]
channel_084:[-18.212614059448242, 20.345306396484375]
channel_085:[-19.948226928710938, 21.81360626220703]
channel_086:[-22.067516326904297, 20.28912353515625]
channel_087:[-30.55232810974121, 23.418630599975586]
channel_088:[-32.85962677001953, 27.077495574951172]
channel_089:[-20.519872665405273, 19.794057846069336]
channel_090:[-25.1127872467041, 19.0008544921875]
channel_091:[-18.228870391845703, 18.526521682739258]
channel_092:[-23.622875213623047, 23.30348014831543]
channel_093:[-25.024988174438477, 27.964420318603516]
channel_094:[-24.865840911865234, 22.01894760131836]
channel_095:[-24.860824584960938, 24.983835220336914]
